HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
AD7471,2022-07-09,08:00:11,SWA4737,29525,480,2240,SWA,08:00:00
A9BA3D,2022-07-09,08:00:12,N726EC,5300,99,,Private,08:00:00
ADE6C9,2022-07-09,08:00:12,FREEDOM1,3375,,,FREEDOM,08:00:00
ABC80C,2022-07-09,08:00:12,SWA4426,11800,371,2206,SWA,08:00:00
A9B0B3,2022-07-09,08:00:17,N723WP,3475,124,,Private,08:00:00
A9029D,2022-07-09,08:00:20,NA,1175,65,1200,NA,08:00:00
AAE757,2022-07-09,08:00:24,UAL2371,8075,289,2201,UAL,08:00:00
AB17E1,2022-07-09,08:00:39,N8137U,1300,96,1200,Private,08:00:00
ACAA77,2022-07-09,08:01:32,AAL2111,14800,364,3637,AAL,08:00:00
A3B88E,2022-07-09,08:02:14,AAL1597,11900,279,3014,AAL,08:00:00
A903DD,2022-07-09,08:03:06,NA,11200,,,NA,08:00:00
AAA107,2022-07-09,08:04:33,SWA1416,10700,271,3421,SWA,08:00:00
A9A7CB,2022-07-09,08:05:15,N721FL,1650,91,443,Private,08:00:00
AB0361,2022-07-09,08:05:42,NA,4025,132,,NA,08:00:00
A5E29A,2022-07-09,08:06:40,ASA263,34000,461,4062,ASA,08:00:00
ADB29F,2022-07-09,08:06:48,AAL2335,14675,357,704,AAL,08:00:00
A621F8,2022-07-09,08:07:02,NA,3400,90,,NA,08:00:00
A2BDFF,2022-07-09,08:07:34,ENY3598,11900,277,6672,ENY,08:00:00
A42EFC,2022-07-09,08:07:55,DAL1166,32025,452,4063,DAL,08:00:00
A0CAB1,2022-07-09,08:08:00,NA,35050,486,,NA,08:00:00
A7506A,2022-07-09,08:09:20,SWA2552,8700,289,,SWA,08:00:00
A13541,2022-07-09,08:09:25,AAL2231,4900,282,2370,AAL,08:00:00
AB4392,2022-07-09,08:09:29,NA,,199,,NA,08:00:00
AD1697,2022-07-09,08:10:17,SWA2417,4775,250,2210,SWA,08:00:00
86E7A2,2022-07-09,08:10:27,NA,10475,,,NA,08:00:00
AC50D1,2022-07-09,08:10:50,NA,33000,470,751,NA,08:00:00
A9F35E,2022-07-09,08:11:02,SCM74,1500,170,2255,SCM,08:00:00
A54E46,2022-07-09,08:11:14,N4409X,3300,106,,Private,08:00:00
A26A0D,2022-07-09,08:11:55,NA,3400,86,,NA,08:00:00
A317BA,2022-07-09,08:12:22,NA,4900,259,,NA,08:00:00
A9FE30,2022-07-09,08:12:45,FDX1459,15900,359,5125,FDX,08:00:00
A1EA32,2022-07-09,08:13:04,UAL2229,38000,480,4034,UAL,08:00:00
AAAADC,2022-07-09,08:14:01,N787DK,3900,259,3601,Private,08:00:00
AA2E2D,2022-07-09,08:14:18,SWA2743,34000,465,,SWA,08:00:00
AB5DD4,2022-07-09,08:14:25,UAL1182,6675,288,2207,UAL,08:00:00
A6CC45,2022-07-09,08:14:27,AAL1954,32050,469,,AAL,08:00:00
AA504D,2022-07-09,08:14:46,N7639N,1250,110,5210,Private,08:00:00
A24944,2022-07-09,08:15:28,NA,5050,,,NA,08:00:00
AB04F3,2022-07-09,08:15:38,SCX515,5175,277,2322,SCX,08:00:00
AC8247,2022-07-09,08:15:55,OKC905,6125,279,2261,OKC,08:00:00
71C085,2022-07-09,08:16:18,KAL031,14875,354,1154,KAL,08:00:00
A81163,2022-07-09,08:17:54,NA,36000,,,NA,08:00:00
A32EBB,2022-07-09,08:18:39,FFT2133,9125,292,2343,FFT,08:00:00
ABAAFE,2022-07-09,08:19:02,SWA3936,4925,252,544,SWA,08:00:00
A74679,2022-07-09,08:19:07,AAL2612,14850,349,1456,AAL,08:00:00
A3158B,2022-07-09,08:20:09,N2980A,7400,161,,Private,08:00:00
A84A50,2022-07-09,08:20:26,EJA633,6175,255,2234,EJA,08:00:00
A1A6FB,2022-07-09,08:20:35,NA,4525,179,,NA,08:00:00
AB4AF1,2022-07-09,08:20:41,AAL578,1175,142,634,AAL,08:00:00
AA7439,2022-07-09,08:21:17,AAL102,16800,375,3772,AAL,08:00:00
AB096E,2022-07-09,08:21:38,NA,3900,,,NA,08:00:00
ABC7C6,2022-07-09,08:21:46,SWA1499,4500,243,2227,SWA,08:00:00
ACDD18,2022-07-09,08:22:01,NKS207,7975,284,513,NKS,08:00:00
AA234A,2022-07-09,08:22:19,AAL771,6100,263,,AAL,08:00:00
AD332C,2022-07-09,08:22:39,NA,12250,324,,NA,08:00:00
A8F81E,2022-07-09,08:22:51,N6770N,850,86,1200,Private,08:00:00
A06CF8,2022-07-09,08:24:02,N1264Z,950,105,1200,Private,08:00:00
AB03A4,2022-07-09,08:24:21,DAL1425,32000,477,3746,DAL,08:00:00
AA1E38,2022-07-09,08:24:54,SKW3122,11900,270,5610,SKW,08:00:00
A1C7B0,2022-07-09,08:25:04,N2135B,1300,87,,Private,08:00:00
A57742,2022-07-09,08:26:23,EJA451,4375,248,2325,EJA,08:00:00
ACCB22,2022-07-09,08:28:01,NA,32000,460,,NA,08:00:00
A993F1,2022-07-09,08:29:13,SKW3274,16800,388,3675,SKW,08:00:00
868078,2022-07-09,08:31:51,JAL12,16375,380,1162,JAL,08:00:00
AC6F31,2022-07-09,08:32:46,ENY3944,11900,271,1737,ENY,08:00:00
A66A98,2022-07-09,08:33:07,N512TT,1600,120,,Private,08:00:00
A6C27F,2022-07-09,08:33:20,GLT46,41000,449,4256,GLT,08:00:00
AB10DF,2022-07-09,08:33:45,AAL2326,11900,279,2642,AAL,08:00:00
A34BC8,2022-07-09,08:33:49,AAY2782,34000,455,2777,AAY,08:00:00
A19AF3,2022-07-09,08:34:10,N202RL  ,40000,390,,Private,08:00:00
AD5D5F,2022-07-09,08:34:52,NA,10450,298,,NA,08:00:00
A8BF73,2022-07-09,08:35:02,AAL1021,11875,282,5767,AAL,08:00:00
A1AC11,2022-07-09,08:36:24,ENY3510,11900,278,2040,ENY,08:00:00
A55524,2022-07-09,08:36:38,N4425T,800,,1200,Private,08:00:00
ADC531,2022-07-09,08:37:00,AAL744,18025,377,5143,AAL,08:00:00
A3CD7D,2022-07-09,08:37:06,AAL2788,14800,352,1443,AAL,08:00:00
AC9EE9,2022-07-09,08:37:57,N912JH,950,80,1200,Private,08:00:00
A03F24,2022-07-09,08:38:27,DAL1520,33175,451,2447,DAL,08:00:00
AA1870,2022-07-09,08:38:30,N75HS,13975,358,6220,Private,08:00:00
A7D7B5,2022-07-09,08:38:51,SKW3289,11150,278,3137,SKW,08:00:00
AD2EA4,2022-07-09,08:39:15,NA,30000,,,NA,08:00:00
A178DE,2022-07-09,08:39:38,AAL2527,11900,319,3473,AAL,08:00:00
A0FAF3,2022-07-09,08:39:47,NA,,162,,NA,08:00:00
A53207,2022-07-09,08:40:07,AAL524,6850,282,3475,AAL,08:00:00
ADF4BF,2022-07-09,08:40:12,N999GY,4850,264,2203,Private,08:00:00
AB3161,2022-07-09,08:40:18,NA,9400,286,,NA,08:00:00
ADE18C,2022-07-09,08:40:57,AAL610,11900,288,2632,AAL,08:00:00
A356F6,2022-07-09,08:41:00,AAL2114,5850,261,6272,AAL,08:00:00
AABB53,2022-07-09,08:41:12,SCX3041,3325,237,,SCX,08:00:00
ACF946,2022-07-09,08:41:55,ASH5756,9900,302,1111,ASH,08:00:00
A2E97E,2022-07-09,08:42:00,N287RL,27025,247,7326,Private,08:00:00
A8B9E8,2022-07-09,08:42:07,N661WD,1275,206,547,Private,08:00:00
AD1218,2022-07-09,08:42:11,AAL2491,11925,279,5706,AAL,08:00:00
AA017C,2022-07-09,08:42:42,NA,35000,472,,NA,08:00:00
A93997,2022-07-09,08:42:42,ENY3501,9800,300,,ENY,08:00:00
AA4A90,2022-07-09,08:42:46,SKW3223,15925,362,1441,SKW,08:00:00
A5749C,2022-07-09,08:42:56,N4501E,3250,77,1200,Private,08:00:00
A21127,2022-07-09,08:43:40,NA,9075,286,,NA,08:00:00
ADDB4A,2022-07-09,08:44:02,AAL2487,11900,281,1122,AAL,08:00:00
A8E0DE,2022-07-09,08:44:04,NA,15450,304,,NA,08:00:00
