HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
ACAF82,2022-07-01,20:01:25,N9161T  ,4025,104,2362,Private,20:00:00
AA2BA2,2022-07-01,20:01:25,UAL1762,35000,452,,UAL,20:00:00
A06A09,2022-07-01,20:01:30,AAL695,10325,252,1361,AAL,20:00:00
AD1D0E,2022-07-01,20:01:31,ASH5693,,,,ASH,20:00:00
AA6E58,2022-07-01,20:01:55,SKW3009,2475,216,3465,SKW,20:00:00
A1CA5F,2022-07-01,20:02:13,SWA3152,17200,401,2315,SWA,20:00:00
A4CE11,2022-07-01,20:02:29,AAL1241,6600,290,3414,AAL,20:00:00
AB473A,2022-07-01,20:02:32,AAL632,9850,263,552,AAL,20:00:00
A99A3D,2022-07-01,20:03:25,SKW3077,2350,199,2310,SKW,20:00:00
AD0851,2022-07-01,20:03:49,NA,2425,206,,NA,20:00:00
A71D9D,2022-07-01,20:04:12,N558EX,1975,148,,Private,20:00:00
A24A0A,2022-07-01,20:04:27,ASA703,2150,219,2333,ASA,20:00:00
AB2FA9,2022-07-01,20:04:51,N82MV,4775,156,2753,Private,20:00:00
ACC5A5,2022-07-01,20:05:18,AAL2804,2300,290,2322,AAL,20:00:00
AC04D3,2022-07-01,20:05:32,SWA2073,9575,284,,SWA,20:00:00
AD4C2A,2022-07-01,20:05:43,AAL1482,2375,190,2361,AAL,20:00:00
AAAA92,2022-07-01,20:06:45,AAL2543,14250,340,7651,AAL,20:00:00
A1C2F1,2022-07-01,20:06:53,NA,10050,380,,NA,20:00:00
A8D5BD,2022-07-01,20:07:01,AAL303,2200,214,2344,AAL,20:00:00
AD6394,2022-07-01,20:07:11,N962A   ,2300,218,,Private,20:00:00
AC8EE5,2022-07-01,20:07:20,SWA2982,39000,446,612,SWA,20:00:00
ACDBEE,2022-07-01,20:08:11,AAL1777,2300,188,2206,AAL,20:00:00
A203A9,2022-07-01,20:08:53,ENY4237,2250,199,,ENY,20:00:00
A01EBA,2022-07-01,20:09:07,N107AE,1625,136,1200,Private,20:00:00
A3244A,2022-07-01,20:09:16,AAL1080,14475,338,2514,AAL,20:00:00
A19159,2022-07-01,20:09:27,N20TF,10600,253,5113,Private,20:00:00
