HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
AD9BC8,2022-07-06,12:02:15,AAL2496,8075,295,6236,AAL
AD2AED,2022-07-06,12:02:15,NA,10825,,,NA
A1BE72,2022-07-06,12:02:15,ENY3326,10525,349,,ENY
C05D56,2022-07-06,12:02:15,JZA742,35050,432,,JZA
ABE80E,2022-07-06,12:02:15,SWA1968,19750,425,6243,SWA
AB2E55,2022-07-06,12:02:15,N81981,2500,92,5110,Private
ADCE35,2022-07-06,12:02:15,N989ST,26025,406,6277,Private
AB97E6,2022-07-06,12:02:15,UAL1807,12700,371,606,UAL
AA2184,2022-07-06,12:02:15,AAL5,2175,297,2254,AAL
AD5369,2022-07-06,12:02:16,ASH5680,8150,251,,ASH
AB76EB,2022-07-06,12:02:16,N838JS,42975,411,2572,Private
A0B550,2022-07-06,12:02:16,NA,14825,383,,NA
AB2C04,2022-07-06,12:02:18,NA,23050,436,,NA
AA26C8,2022-07-06,12:02:18,SKW3100,11950,312,2620,SKW
A1AE05,2022-07-06,12:02:19,SWA843,17625,375,5273,SWA
AE1480,2022-07-06,12:02:20,,2050,154,,NA
A01B56,2022-07-06,12:02:22,DAL1600,34000,467,1732,DAL
A83673,2022-07-06,12:02:32,NA,1100,,,NA
AE0066,2022-07-06,12:02:35,ENJEP50,4900,327,5232,ENJEP
AA11DC,2022-07-06,12:02:39,NA,15150,,,NA
AA9B20,2022-07-06,12:02:57,NA,10000,319,,NA
A47A1A,2022-07-06,12:03:09,NA,,,,NA
A2BEC7,2022-07-06,12:03:16,NA,11650,369,,NA
AA9F6F,2022-07-06,12:04:01,AAL281,6275,292,3460,AAL
AA4AC9,2022-07-06,12:04:19,AAL1981,2600,169,3034,AAL
AC31A1,2022-07-06,12:04:22,AAL2469,15675,370,2727,AAL
A3D4ED,2022-07-06,12:04:25,NA,2325,209,,NA
A52451,2022-07-06,12:05:31,N430NG,1500,148,5155,Private
A54849,2022-07-06,12:05:50,NA,4200,120,,NA
A722B1,2022-07-06,12:06:13,NA,9050,287,,NA
06A1CD,2022-07-06,12:06:21,QQE791,45000,458,6362,QQE
A361FE,2022-07-06,12:06:21,JTZ317,1125,139,,JTZ
AADC11,2022-07-06,12:06:40,N79919,3400,98,,Private
AE0079,2022-07-06,12:06:44,MADCAT9,1600,310,5162,MADCAT
A06A5A,2022-07-06,12:06:47,DAL823,2750,196,3471,DAL
A317BA,2022-07-06,12:06:50,ENY3307,11275,273,7207,ENY
A98515,2022-07-06,12:07:27,SKW3239,12650,318,2542,SKW
A35843,2022-07-06,12:08:17,UAL529,37000,465,2641,UAL
A66D5E,2022-07-06,12:08:40,FTH513,37300,486,,FTH
A0C42C,2022-07-06,12:08:42,AAL2066,8725,279,3411,AAL
A83E7B,2022-07-06,12:08:55,N630HR,1500,71,,Private
AD4FDE,2022-07-06,12:08:58,NKS163,2300,198,3435,NKS
AAD39B,2022-07-06,12:09:10,N797SE,32975,318,677,Private
A8A337,2022-07-06,12:09:24,SKW3019,2350,208,501,SKW
AB30F0,2022-07-06,12:10:25,NA,2475,196,,NA
ABB5E2,2022-07-06,12:10:36,SWA2718,11100,334,2213,SWA
AD2FD0,2022-07-06,12:10:53,AAL2078,2400,209,3653,AAL
ACD0C2,2022-07-06,12:11:28,ENY4002,11450,274,5275,ENY
ACA6C0,2022-07-06,12:11:39,AAL2465,2525,209,3675,AAL
A1C7B0,2022-07-06,12:12:32,N2135B,3500,97,4645,Private
A20E38,2022-07-06,12:12:35,SWA1754,17650,393,541,SWA
A35AD3,2022-07-06,12:12:35,EJA315,41000,432,,EJA
AB5257,2022-07-06,12:12:42,AAL61,2100,214,2366,AAL
AE67E9,2022-07-06,12:13:26,NA,32000,,,NA
AA9321,2022-07-06,12:13:32,UAL3345,39000,484,3705,UAL
AA25A6,2022-07-06,12:13:45,NA,6350,282,,NA
AC212D,2022-07-06,12:14:14,SWA2681,35525,465,2536,SWA
A24C73,2022-07-06,12:14:24,NA,2450,423,,NA
A18E8C,2022-07-06,12:14:57,N2NQ,24000,267,3451,Private
ACDBE7,2022-07-06,12:15:22,ENY3773,2500,204,7232,ENY
A757AE,2022-07-06,12:15:50,AAL2023,2350,200,3437,AAL
ABD627,2022-07-06,12:15:56,SWA3089,36000,460,7363,SWA
AB2D50,2022-07-06,12:16:06,NA,3500,,5132,NA
AE0064,2022-07-06,12:16:10,TORO64,2925,263,7403,TORO
A57229,2022-07-06,12:16:11,AAL1709,11300,275,2372,AAL
ACD854,2022-07-06,12:16:59,N927BR,1350,124,,Private
ACD1F3,2022-07-06,12:18:07,NKS1200,13850,415,7611,NKS
A89086,2022-07-06,12:18:16,AAL2603,11475,274,7352,AAL
AE0069,2022-07-06,12:18:52,NA,28025,491,,NA
A01EBA,2022-07-06,12:18:53,N107AE,1100,89,1200,Private
AE1169,2022-07-06,12:18:54,CACTUS3,10975,258,,CACTUS
A99B83,2022-07-06,12:18:58,DAL342,37000,471,7717,DAL
A3CCB7,2022-07-06,12:20:07,FFT2135,8675,193,565,FFT
ABB5BF,2022-07-06,12:20:08,SWA18,38000,453,,SWA
ADEA26,2022-07-06,12:20:12,AAL2922,2575,299,,AAL
ABAD94,2022-07-06,12:20:14,NA,13075,352,771,NA
ABF49F,2022-07-06,12:20:17,N87GM,17875,265,2214,Private
A3904C,2022-07-06,12:21:21,FFT506,8625,282,3440,FFT
A8C439,2022-07-06,12:21:29,ENY3615,11375,286,5660,ENY
A5E073,2022-07-06,12:21:32,BTQ554,5000,211,,BTQ
A6CC17,2022-07-06,12:21:51,ALLEN437,1250,71,,ALLEN
A3244F,2022-07-06,12:21:58,AAL2818,2350,211,,AAL
A3B1A0,2022-07-06,12:22:17,UPS2978,9725,286,6201,UPS
AA3579,2022-07-06,12:22:47,NA,5950,279,,NA
A4CAEC,2022-07-06,12:23:14,LXJ408,18850,373,5261,LXJ
AD1D0E,2022-07-06,12:23:47,NA,2375,207,,NA
ACFBAF,2022-07-06,12:23:48,N9358C,2000,79,,Private
AD1986,2022-07-06,12:24:19,AAL2626,15125,345,7716,AAL
A2D3B3,2022-07-06,12:24:58,SWA977,39000,459,,SWA
A1B4AB,2022-07-06,12:25:26,ENY3672,9175,286,3610,ENY
A1EA32,2022-07-06,12:25:45,UAL699,39000,473,2710,UAL
A7FB19,2022-07-06,12:26:01,NKS344,11525,276,6101,NKS
8990D5,2022-07-06,12:26:24,NA,10075,299,,NA
AC0941,2022-07-06,12:26:33,DAL594,33000,466,2771,DAL
A25C31,2022-07-06,12:26:43,CWG251,38000,464,,CWG
AAD246,2022-07-06,12:26:51,N797CP,45000,452,,Private
AD0725,2022-07-06,12:27:25,AAL2393,2275,192,2211,AAL
ACD349,2022-07-06,12:27:51,N990GR,26000,278,,Private
A3DFEB,2022-07-06,12:27:56,DAL2929,33850,467,2706,DAL
A2A1A5,2022-07-06,12:27:57,ENY4248,32000,450,1701,ENY
A091D5,2022-07-06,12:28:39,NA,2700,,,NA
