HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A953F0,2022/06/20,16:00:12.826,,1525,,,NA
A1C2B3,2022/06/20,16:00:12.878,,,,,NA
AD6EC6,2022/06/20,16:00:12.889,,39000,404,,NA
A53348,2022/06/20,16:00:12.997,,30225,,,NA
A19343,2022/06/20,16:00:12.998,,10475,466,,NA
ABB972,2022/06/20,16:00:13.047,,30950,155,,NA
A3271E,2022/06/20,16:00:13.607,DAL1366,1525,400,5270,DAL
AC608E,2022/06/20,16:00:18.680,,1475,202,,NA
A47916,2022/06/20,16:00:19.061,UAL313,10350,169,,UAL
AA4E80,2022/06/20,16:00:22.149,N70TT,13550,309,3433,Private
AC8237,2022/06/20,16:00:31.312,,10050,,,NA
A2F328,2022/06/20,16:00:31.814,AAL2738,19925,406,3433,AAL
A2C43B,2022/06/20,16:00:46.290,AMF1792,9750,100,7277,AMF
A1AFC8,2022/06/20,16:01:00.114,AAL2738,32900,360,7277,AAL
A728EB,2022/06/20,16:01:14.906,N278AG,3550,458,623,Private
ABCCA0,2022/06/20,16:01:51.784,AAL2406,1600,472,1200,AAL
A1FFF2,2022/06/20,16:02:47.616,N86BJ,2125,192,,Private
A83E7B,2022/06/20,16:03:09.050,ENY3691,1300,83,,ENY
A8AF5F,2022/06/20,16:03:16.291,AMF1792,11175,193,2562,AMF
ABADB8,2022/06/20,16:04:06.715,AAL1017,9875,127,2562,AAL
A32484,2022/06/20,16:04:49.772,,2800,128,,NA
A9F09D,2022/06/20,16:04:53.574,,38000,,,NA
AC8CE9,2022/06/20,16:04:54.038,N86BJ,11575,284,,Private
AC6341,2022/06/20,16:04:58.329,AAL1017,11675,106,,AAL
AD77CC,2022/06/20,16:05:06.366,,11325,256,,NA
AAF83C,2022/06/20,16:05:07.864,,7425,279,,NA
A09533,2022/06/20,16:05:14.817,AAL1742,2625,350,2340,AAL
AE1135,2022/06/20,16:05:38.900,AMF1792,19025,104,7264,AMF
0D09A3,2022/06/20,16:06:18.785,AMF1792,14875,254,,AMF
A7F40F,2022/06/20,16:06:33.153,N86BJ,2325,173,7264,Private
AB82E2,2022/06/20,16:06:45.542,AMF1792,2625,105,,AMF
A4795A,2022/06/20,16:07:16.656,AMF1792,9850,178,,AMF
A3D87C,2022/06/20,16:07:33.181,RATLR05,10225,211,,RAT
A0E250,2022/06/20,16:07:48.837,AMF1792,10675,87,,AMF
A9D413,2022/06/20,16:08:03.438,SWA1018,38000,189,3172,SWA
A4EE59,2022/06/20,16:08:12.520,N8405B,1550,318,5155,Private
ACCE96,2022/06/20,16:09:03.330,NKS2701,8950,134,,NKS
AB686F,2022/06/20,16:09:10.673,NKS2701,13500,286,3624,NKS
A987AA,2022/06/20,16:10:09.911,NKS2701,9600,354,3332,NKS
A76DC6,2022/06/20,16:10:16.073,SWA1018,2000,370,6122,SWA
A35E66,2022/06/20,16:10:36.668,SWA1018,2275,305,2305,SWA
A97797,2022/06/20,16:10:58.041,AAL1742,8900,387,3624,AAL
AA6ED1,2022/06/20,16:11:29.925,AAL1742,9900,271,2453,AAL
A0AA2B,2022/06/20,16:12:15.345,AMF7189,2375,193,561,AMF
A5CE02,2022/06/20,16:12:43.168,N347NA,8375,401,,Private
AA19B8,2022/06/20,16:12:58.926,,11900,393,,NA
A1EAF4,2022/06/20,16:12:59.811,AAL1742,2400,59,7243,AAL
ADCE35,2022/06/20,16:13:58.212,AAL1742,4900,158,6220,AAL
AB20DF,2022/06/20,16:14:27.703,N347NA,2250,132,3453,Private
ACD1F3,2022/06/20,16:14:43.614,SKW3188,2425,97,,SKW
AB7270,2022/06/20,16:14:45.567,N2221K,2450,416,7243,Private
A0AD1B,2022/06/20,16:15:37.462,SKW4968,3600,112,2532,SKW
A17618,2022/06/20,16:15:58.094,N2221K,3400,131,,Private
A597EE,2022/06/20,16:16:07.018,N46GX   ,8100,261,,Private
A1DC86,2022/06/20,16:16:09.064,FFL610  ,12350,260,2532,FFL
A622B0,2022/06/20,16:16:35.093,,1800,388,2532,NA
A836FB,2022/06/20,16:16:45.222,N495AE,6800,135,,Private
A325FD,2022/06/20,16:17:17.582,N2221K,2300,286,2253,Private
A24E67,2022/06/20,16:17:59.711,,3600,98,,NA
AC1190,2022/06/20,16:18:05.492,AAL1699,11650,94,4261,AAL
A8DB58,2022/06/20,16:19:08.528,AAL1948,11025,304,4261,AAL
A76085,2022/06/20,16:19:41.538,N248HA,13775,493,4261,Private
AB10F1,2022/06/20,16:20:16.680,TEX7W,15300,494,531,TEX
A8062B,2022/06/20,16:20:33.879,AAL1948,3675,360,,AAL
A8B8B9,2022/06/20,16:20:54.734,ENY4234,2425,200,531,ENY
A0E7F4,2022/06/20,16:21:23.431,AAL1948,17350,350,7226,AAL
A87CA9,2022/06/20,16:22:11.398,N812BP,1400,92,,Private
AAB5FF,2022/06/20,16:22:16.922,AAL1948,2650,413,531,AAL
A9936E,2022/06/20,16:22:31.262,AAL1948,2250,182,7226,AAL
AC045C,2022/06/20,16:22:57.954,AAL1948,1800,153,531,AAL
A78DD7,2022/06/20,16:23:34.083,AAL1948,5200,193,,AAL
AB19DF,2022/06/20,16:23:41.022,N616MR,11925,79,,Private
A35691,2022/06/20,16:24:31.888,N417CF,6500,283,6137,Private
A9D031,2022/06/20,16:24:35.024,ENY4234,37550,285,6137,ENY
A11A53,2022/06/20,16:24:56.050,N417CF,9300,245,,Private
A1A286,2022/06/20,16:25:01.779,N812BP,31000,408,3775,Private
AD73A9,2022/06/20,16:25:23.269,N417CF,8925,471,4255,Private
AB238E,2022/06/20,16:26:50.891,EJA731,9400,154,4255,EJA
A2B810,2022/06/20,16:27:08.766,BYA586,8200,114,6326,BYA
AC667A,2022/06/20,16:27:12.817,EJA731,1000,384,6326,EJA
A1E138,2022/06/20,16:27:45.196,SKW5227,36975,115,2377,SKW
A8A6FF,2022/06/20,16:28:46.558,BYA586,5075,96,2377,BYA
A86671,2022/06/20,16:28:53.604,N89878,8400,455,1200,Private
AD5416,2022/06/20,16:29:29.574,N79DH,2600,280,,Private
AC828F,2022/06/20,16:29:39.977,EJA731,31000,378,7304,EJA
A950B0,2022/06/20,16:30:07.846,EJA731,12925,137,,EJA
A28E15,2022/06/20,16:30:15.538,N958TP,12025,455,,Private
A8D4AD,2022/06/20,16:30:42.949,UAL1444,17400,95,6172,UAL
A196C5,2022/06/20,16:30:57.634,UAL1444,39000,433,,UAL
A234EF,2022/06/20,16:30:59.820,N201LS,7425,383,,Private
ACF0D8,2022/06/20,16:31:17.061,UAL1444,2225,119,,UAL
AD84DE,2022/06/20,16:31:20.596,,2300,315,,NA
AA35E1,2022/06/20,16:31:24.708,N220CE,35000,371,,Private
C03BF7,2022/06/20,16:31:38.934,AAL1429,11900,249,,AAL
ABD254,2022/06/20,16:31:47.782,WJA1534,34975,253,6172,WJA
AD6884,2022/06/20,16:32:40.708,AAL578,13875,282,,AAL
AAB202,2022/06/20,16:32:49.281,ENY4187,35000,428,2220,ENY
AB64B8,2022/06/20,16:33:07.558,N220CE,11900,124,3760,Private
AD0851,2022/06/20,16:34:10.024,ASA883,11900,315,5224,ASA
0C2084,2022/06/20,16:35:44.957,N646MS,38000,354,,Private
AD8769,2022/06/20,16:35:48.887,,10725,,,NA
A0BCB2,2022/06/20,16:35:49.858,AAL1256,11875,286,,AAL
A7F7A0,2022/06/20,16:36:02.616,AAL578,39000,458,6162,AAL
A0A30E,2022/06/20,16:36:20.663,AAL1079,10025,461,2603,AAL
A3F8B8,2022/06/20,16:36:50.017,AAL417  ,13075,383,545,AAL
AC0A22,2022/06/20,16:37:12.617,UAL1691,13450,459,2603,UAL
A41C56,2022/06/20,16:38:18.464,WJA1534,37025,266,2717,WJA
