HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
86E7A2,2022-07-06,08:00:16,JAL6713,7775,293,,JAL,08:00:00
A59197,2022-07-06,08:00:16,UAL235,34925,459,,UAL,08:00:00
A68D38,2022-07-06,08:00:16,LXJ521,45000,435,,LXJ,08:00:00
AA815E,2022-07-06,08:00:16,N776X,14075,166,2245,Private,08:00:00
A3336C,2022-07-06,08:00:16,N305RR,24000,286,,Private,08:00:00
A2BE96,2022-07-06,08:00:16,UPS2787,39050,493,,UPS,08:00:00
A0A967,2022-07-06,08:00:17,UCA4827,31000,413,,UCA,08:00:00
A27706,2022-07-06,08:00:17,UPS2751,18900,469,,UPS,08:00:00
ADD66D,2022-07-06,08:00:17,AAL1857,9625,263,7262,AAL,08:00:00
A42F8B,2022-07-06,08:00:18,UPS2879,11750,268,2417,UPS,08:00:00
ABCCA0,2022-07-06,08:00:19,N86BJ,1600,79,1200,Private,08:00:00
A0FEC5,2022-07-06,08:00:19,NA,3950,194,,NA,08:00:00
A13E52,2022-07-06,08:00:20,TASI318,7000,241,,TASI,08:00:00
AA2701,2022-07-06,08:00:21,AAL1924 ,11950,313,2525,AAL,08:00:00
AAA267,2022-07-06,08:00:28,UAL2371,2150,280,2246,UAL,08:00:00
A116D3,2022-07-06,08:00:30,TASI317,2650,142,5247,TASI,08:00:00
AC0DC4,2022-07-06,08:00:32,NA,21000,,,NA,08:00:00
A1BEB8,2022-07-06,08:00:41,NA,20025,259,,NA,08:00:00
ABE450,2022-07-06,08:00:43,NA,10575,332,,NA,08:00:00
A418BF,2022-07-06,08:01:07,NA,3475,215,,NA,08:00:00
AB2412,2022-07-06,08:01:58,N817HF,3375,132,,Private,08:00:00
A10F15,2022-07-06,08:02:26,N16770,1300,91,,Private,08:00:00
A11835,2022-07-06,08:02:40,DHR8,38750,381,,DHR,08:00:00
A83673,2022-07-06,08:02:48,N6281C,1500,96,1200,Private,08:00:00
AC7AE4,2022-07-06,08:02:55,CFS4291,5025,242,,CFS,08:00:00
AB19A7,2022-07-06,08:03:12,EJA814,43000,470,,EJA,08:00:00
A2EDB4,2022-07-06,08:04:05,SWA1636,15225,389,2272,SWA,08:00:00
A04DA7,2022-07-06,08:04:16,N119AE,2400,,,Private,08:00:00
A0C328,2022-07-06,08:04:46,NA,3150,111,,NA,08:00:00
AB1644,2022-07-06,08:04:49,UAL1182,2600,176,3452,UAL,08:00:00
AB3446,2022-07-06,08:04:51,N82075,1400,70,,Private,08:00:00
A0A056,2022-07-06,08:05:30,TASI314,1675,135,5136,TASI,08:00:00
AB06A1,2022-07-06,08:05:38,N8097H,2200,63,4652,Private,08:00:00
86EEC2,2022-07-06,08:05:42,ANA174,39000,472,1123,ANA,08:00:00
71BA07,2022-07-06,08:06:05,KAL031  ,9200,283,,KAL,08:00:00
AC8EB4,2022-07-06,08:06:09,NA,41000,,,NA,08:00:00
A2C43B,2022-07-06,08:06:09,N278AG  ,1300,84,1200,Private,08:00:00
A64A78,2022-07-06,08:06:32,N504TC,1475,177,5117,Private,08:00:00
A3209F,2022-07-06,08:07:04,CWG300,43000,446,4042,CWG,08:00:00
A5E1B7,2022-07-06,08:07:54,N4784A,3550,36,,Private,08:00:00
A3A538,2022-07-06,08:08:00,FFT2133,2550,188,3417,FFT,08:00:00
A32175,2022-07-06,08:08:13,BTQ927,2825,208,5262,BTQ,08:00:00
A3951C,2022-07-06,08:08:25,N33SX,2300,112,,Private,08:00:00
A46C9A,2022-07-06,08:08:49,UAL2246,34000,471,6551,UAL,08:00:00
ACB953,2022-07-06,08:08:53,AAL1034,13650,328,3202,AAL,08:00:00
A64E0B,2022-07-06,08:09:42,N505RS,2250,56,,Private,08:00:00
AB34A7,2022-07-06,08:10:14,AAL809,14850,366,4236,AAL,08:00:00
ABB19C,2022-07-06,08:10:21,SWA2859,10925,297,2254,SWA,08:00:00
ABE475,2022-07-06,08:10:30,NA,8950,,,NA,08:00:00
AB485E,2022-07-06,08:11:37,AAL2335,10325,283,2330,AAL,08:00:00
AAB1D2,2022-07-06,08:11:38,SWA2983,39000,443,1420,SWA,08:00:00
AAB5FF,2022-07-06,08:11:42,N79DH,2075,193,3462,Private,08:00:00
A7B433,2022-07-06,08:12:14,FDX3600,2900,231,6226,FDX,08:00:00
AA9B42,2022-07-06,08:12:43,SWA1589,17075,389,6206,SWA,08:00:00
A34BC8,2022-07-06,08:13:05,AAY2782,36375,465,,AAY,08:00:00
A0B199,2022-07-06,08:13:18,AAL1750,11350,274,6105,AAL,08:00:00
A64DD3,2022-07-06,08:13:29,N505PL,40000,448,2515,Private,08:00:00
A02EAF,2022-07-06,08:14:14,N1101A,13925,324,,Private,08:00:00
A05582,2022-07-06,08:14:15,UPS5509,9275,288,2336,UPS,08:00:00
A7C4BB,2022-07-06,08:14:47,N6YH,1950,159,1200,Private,08:00:00
AC97E1,2022-07-06,08:14:56,NKS1127,36000,458,,NKS,08:00:00
A70356,2022-07-06,08:15:15,N551CB,40000,473,7460,Private,08:00:00
A99E09,2022-07-06,08:16:18,NA,11550,274,2352,NA,08:00:00
A55AE8,2022-07-06,08:16:27,NA,2600,,,NA,08:00:00
A4ACAE,2022-07-06,08:16:43,AAL524,2600,183,547,AAL,08:00:00
AACAAE,2022-07-06,08:16:53,ABX3150,35000,459,,ABX,08:00:00
A0D2B6,2022-07-06,08:17:06,NA,2200,89,,NA,08:00:00
A190C7,2022-07-06,08:17:44,N20MK,12850,357,,Private,08:00:00
A8C439,2022-07-06,08:18:06,ENY3907,9000,287,3064,ENY,08:00:00
AD0562,2022-07-06,08:18:09,SWA1622 ,11375,347,,SWA,08:00:00
AB178F,2022-07-06,08:18:20,N8135G,1900,62,1200,Private,08:00:00
A1C2B3,2022-07-06,08:19:00,UAL2229,38000,491,7313,UAL,08:00:00
A18B55,2022-07-06,08:19:04,VHEIH,11200,274,3444,VHEIH,08:00:00
AA7975,2022-07-06,08:19:13,LN774SB,27950,264,576,LN,08:00:00
ACED24,2022-07-06,08:19:29,AAL2789,11275,270,1010,AAL,08:00:00
ACF0D8,2022-07-06,08:19:30,ASA263,33450,478,7375,ASA,08:00:00
A0667C,2022-07-06,08:20:14,FBY2600,16025,317,,FBY,08:00:00
A1034E,2022-07-06,08:20:15,ALLEN143,2950,52,,ALLEN,08:00:00
AB0398,2022-07-06,08:20:22,NA,13725,388,,NA,08:00:00
AD260E,2022-07-06,08:20:47,ALLEN118,2975,117,,ALLEN,08:00:00
AB2729,2022-07-06,08:20:54,AAL579,13900,388,1153,AAL,08:00:00
AD4FDE,2022-07-06,08:21:13,NKS3121,11925,273,3664,NKS,08:00:00
A582A9,2022-07-06,08:21:13,N454TH,1425,182,3644,Private,08:00:00
A8D2A8,2022-07-06,08:21:20,ENY3632,13925,382,5103,ENY,08:00:00
A0E016,2022-07-06,08:21:45,N1557G,15500,188,3445,Private,08:00:00
AC6C0D,2022-07-06,08:22:21,N9SC,43000,516,2463,Private,08:00:00
A2E28F,2022-07-06,08:23:30,SWA2340,13350,352,3460,SWA,08:00:00
A4BCC2,2022-07-06,08:23:38,NA,3475,,,NA,08:00:00
AC6AEC,2022-07-06,08:23:53,N9EP,7200,146,1200,Private,08:00:00
A2E646,2022-07-06,08:23:58,SWA1518,37000,465,2476,SWA,08:00:00
AC2BD4,2022-07-06,08:24:07,ASH6129,34000,468,,ASH,08:00:00
A15778,2022-07-06,08:24:13,FDX3106,3975,251,,FDX,08:00:00
AD763F,2022-07-06,08:24:37,SIL3934,6700,270,,SIL,08:00:00
A95745,2022-07-06,08:24:38,AAL1017,15525,374,1721,AAL,08:00:00
AB2E55,2022-07-06,08:25:14,N81981,2100,67,,Private,08:00:00
AA9A57,2022-07-06,08:25:41,SWA339,39000,467,2464,SWA,08:00:00
AC181D,2022-07-06,08:25:57,DAL761,35000,466,,DAL,08:00:00
AC5833,2022-07-06,08:26:06,N895DA,16550,373,3440,Private,08:00:00
A273F5,2022-07-06,08:26:14,UAL1442,11475,282,2772,UAL,08:00:00
A202D4,2022-07-06,08:28:19,N229E,1450,103,1200,Private,08:00:00
AA9F6F,2022-07-06,08:28:23,NA,8600,286,,NA,08:00:00
ACFBAF,2022-07-06,08:28:27,N9358C,1500,76,4627,Private,08:00:00
A93711,2022-07-06,08:28:40,NKS469,11950,281,1431,NKS,08:00:00
A98B7B,2022-07-06,08:28:43,N714FW,2100,101,,Private,08:00:00
AA9B20,2022-07-06,08:29:17,SWA2414,16575,369,5257,SWA,08:00:00
AB6B02,2022-07-06,08:30:02,AAL2326,8625,287,,AAL,08:00:00
AAB148,2022-07-06,08:30:57,NA,7300,,,NA,08:00:00
A6CE5A,2022-07-06,08:31:26,SWQ3001,37000,433,717,SWQ,08:00:00
A979D1,2022-07-06,08:31:35,EJM415,43000,455,,EJM,08:00:00
ACBFFD,2022-07-06,08:32:21,NA,9050,287,3060,NA,08:00:00
A075A3,2022-07-06,08:33:16,FDX1067,11925,274,7452,FDX,08:00:00
