HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A655D7,2022-07-05,16:01:33,VOI892,11525,284,4022,VOI,16:00:00
AAB38F,2022-07-05,16:01:33,SKW4794,37000,449,,SKW,16:00:00
A817AC,2022-07-05,16:01:33,EJA620,24100,405,2256,EJA,16:00:00
ACEF18,2022-07-05,16:01:33,SWA2275,39000,446,2776,SWA,16:00:00
AE0034,2022-07-05,16:01:33,SHOOT33,5500,335,2203,SHOOT,16:00:00
A6AE9A,2022-07-05,16:01:33,N53FJ,40000,478,2460,Private,16:00:00
A55B50,2022-07-05,16:01:33,NA,14750,418,,NA,16:00:00
A09533,2022-07-05,16:01:33,NA,10950,,,NA,16:00:00
A5D5AE,2022-07-05,16:01:34,SWA724,18900,406,503,SWA,16:00:00
ABF1BD,2022-07-05,16:01:35,N869R,2000,117,,Private,16:00:00
A38527,2022-07-05,16:01:36,NA,20275,386,,NA,16:00:00
AB1971,2022-07-05,16:01:36,NA,12975,382,,NA,16:00:00
A3212E,2022-07-05,16:01:39,N300VA,20200,216,,Private,16:00:00
AC763E,2022-07-05,16:01:41,AAL1618 ,2400,285,,AAL,16:00:00
A9C26B,2022-07-05,16:01:41,NA,3000,157,2533,NA,16:00:00
A98515,2022-07-05,16:01:47,SKW3107,7575,287,,SKW,16:00:00
A10614,2022-07-05,16:01:54,AAL2516,5550,190,,AAL,16:00:00
A8D4F6,2022-07-05,16:02:00,UAL763,34000,483,7346,UAL,16:00:00
AAB202,2022-07-05,16:02:02,AAL70,2275,303,,AAL,16:00:00
AE0014,2022-07-05,16:02:14,NA,,,,NA,16:00:00
ACD961,2022-07-05,16:02:30,NA,15325,,,NA,16:00:00
A0CDF3,2022-07-05,16:02:42,AAL1742,2475,189,510,AAL,16:00:00
A923A8,2022-07-05,16:02:57,NA,35000,,,NA,16:00:00
A999FD,2022-07-05,16:03:10,N718CF,18975,384,3476,Private,16:00:00
A699A1,2022-07-05,16:03:44,AAL849,11175,355,,AAL,16:00:00
A0E086,2022-07-05,16:04:00,AAL1051,2450,192,2366,AAL,16:00:00
A2AAF0,2022-07-05,16:04:05,N271HP,1500,66,,Private,16:00:00
AD727D,2022-07-05,16:04:26,AAL676,11275,280,4041,AAL,16:00:00
A313BF,2022-07-05,16:04:30,ENY3583,2125,207,5147,ENY,16:00:00
AE14A3,2022-07-05,16:04:37,STGRY20Z,3025,142,2251,STGRY,16:00:00
AB1853,2022-07-05,16:06:08,N814BB,5050,269,,Private,16:00:00
A03103,2022-07-05,16:07:04,NA,950,118,,NA,16:00:00
AA234A,2022-07-05,16:07:07,AAL1168,14175,439,560,AAL,16:00:00
A28D91,2022-07-05,16:08:10,NA,1900,93,,NA,16:00:00
AA0300,2022-07-05,16:08:29,SKW3252,2300,209,7211,SKW,16:00:00
A0D99A,2022-07-05,16:08:48,N154FT,3500,106,154,Private,16:00:00
A83781,2022-07-05,16:09:22,UAL1444,35000,452,3227,UAL,16:00:00
ACA9B6,2022-07-05,16:09:49,NA,28000,442,,NA,16:00:00
AA5237,2022-07-05,16:10:21,AAL1442,2550,186,,AAL,16:00:00
ADBEF0,2022-07-05,16:10:33,AAL1829,8900,300,556,AAL,16:00:00
A06E0B,2022-07-05,16:10:52,DAL2176,11450,283,2201,DAL,16:00:00
AD8895,2022-07-05,16:11:20,NA,2475,192,,NA,16:00:00
AC667A,2022-07-05,16:11:47,N89878,1100,69,1200,Private,16:00:00
