HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A4F75F,2022/06/23,08:00:14.094,,,,,NA
A6C1FE,2022/06/23,08:00:14.097,,4500,,,NA
AB184A,2022/06/23,08:00:14.126,,2475,,,NA
AB050F,2022/06/23,08:00:14.173,,,331,,NA
AA5428,2022/06/23,08:00:14.330,AAL127  ,,,,AAL
A7C071,2022/06/23,08:00:14.334,,40000,,,NA
A1EF65,2022/06/23,08:00:14.339,,1500,,,NA
A1034E,2022/06/23,08:00:14.438,,2350,392,,NA
A43308,2022/06/23,08:00:14.887,,4500,100,,NA
A3D3A9,2022/06/23,08:00:15.349,,,,,NA
AA4AC9,2022/06/23,08:00:15.379,AAL809  ,2325,392,,AAL
ABB90D,2022/06/23,08:00:21.236,N599SL,8750,393,2270,Private
ACEA76,2022/06/23,08:01:50.397,UAL2371,14125,368,,UAL
A83F6F,2022/06/23,08:01:58.790,UPS2711,19000,286,2220,UPS
A93AC8,2022/06/23,08:02:13.631,UPS2711,14975,87,,UPS
A1E6B9,2022/06/23,08:02:24.113,UAL2371,7550,375,2270,UAL
A6465D,2022/06/23,08:03:08.326,UPS2711,7250,291,4073,UPS
AC64CF,2022/06/23,08:04:33.751,AAL809,6200,442,2661,AAL
A27F3A,2022/06/23,08:05:08.718,N260CL  ,24000,256,2661,Private
ABAC48,2022/06/23,08:06:40.678,UAL2428,14900,106,,UAL
AC4717,2022/06/23,08:06:56.584,UAL1182,2550,309,,UAL
A406C9,2022/06/23,08:06:59.214,N5342Y,2600,104,530,Private
A000E4,2022/06/23,08:07:32.714,N503PC,2900,454,530,Private
A98CBC,2022/06/23,08:07:44.961,,24000,342,,NA
AAA9D8,2022/06/23,08:07:46.688,N931MC,24000,366,4073,Private
A3C192,2022/06/23,08:09:20.034,,17375,399,,NA
AB1FB8,2022/06/23,08:09:21.336,SWA2340,4225,184,530,SWA
A97A9C,2022/06/23,08:09:52.890,N1KA,38975,303,,Private
AA7CB4,2022/06/23,08:10:00.888,SWA2340,1075,293,,SWA
AAAD8F,2022/06/23,08:10:12.426,N1KA,12825,102,530,Private
A112B6,2022/06/23,08:10:29.472,UAL2428,25000,409,530,UAL
A3ED91,2022/06/23,08:10:45.236,N1KA,21025,286,,Private
A9531A,2022/06/23,08:10:54.481,N71KG,4850,143,,Private
AA9B82,2022/06/23,08:11:06.660,UAL1182,21825,112,,UAL
A954E5,2022/06/23,08:11:17.201,N1KA,10375,305,4270,Private
A50119,2022/06/23,08:11:27.508,AAL579,26300,274,4270,AAL
AD1E05,2022/06/23,08:11:39.501,FFT758,17975,429,4270,FFT
A2E1C7,2022/06/23,08:12:09.846,SWA2340,13900,271,7243,SWA
AAB76A,2022/06/23,08:14:04.841,FFT2133,38000,416,6217,FFT
A71399,2022/06/23,08:14:16.602,UAL1182,5400,176,,UAL
AA8114,2022/06/23,08:14:18.525,FFT2133,18400,419,6217,FFT
ACF184,2022/06/23,08:14:59.530,SWA2340,3425,265,6262,SWA
AB7394,2022/06/23,08:15:32.761,FFT2133,14350,177,6210,FFT
A2342F,2022/06/23,08:15:59.830,FFT2133,18050,123,6217,FFT
AA9071,2022/06/23,08:16:13.738,ENY3687,4900,170,,ENY
A2EBBD,2022/06/23,08:16:16.502,SWA1636,24850,318,6217,SWA
AAE9A3,2022/06/23,08:16:22.211,ENY3687,34000,450,4260,ENY
AC2952,2022/06/23,08:16:31.107,SWA1636,38975,169,4260,SWA
86E75E,2022/06/23,08:17:21.948,UAL1942,36000,460,2363,UAL
A0F1BB,2022/06/23,08:17:48.858,N933HG,38975,253,6210,Private
AAE30B,2022/06/23,08:17:57.063,UAL1182,11875,252,,UAL
A18698,2022/06/23,08:18:12.159,N933HG,43000,469,6262,Private
A1E05E,2022/06/23,08:18:23.592,N933HG,7100,477,,Private
A53473,2022/06/23,08:18:29.983,N22TN,36000,73,6262,Private
A51A71,2022/06/23,08:18:39.267,N71KG,10875,234,,Private
A5741D,2022/06/23,08:18:41.794,N22TN,11650,491,7417,Private
A0AE57,2022/06/23,08:19:17.463,N933HG,8975,309,2475,Private
AB3C15,2022/06/23,08:19:47.290,N933HG,13925,213,5222,Private
A68FF6,2022/06/23,08:19:51.325,FDX1067,1400,64,5222,FDX
A4D7EC,2022/06/23,08:19:58.416,UAL2229,2950,487,2475,UAL
AC259B,2022/06/23,08:20:30.597,N2236W,9875,269,2406,Private
AB82E2,2022/06/23,08:20:44.167,N933HG,9875,261,5222,Private
AA7B54,2022/06/23,08:20:55.377,FDX1067,12675,263,2475,FDX
ADD3DC,2022/06/23,08:21:05.943,DAL1425,9875,284,6240,DAL
A325FD,2022/06/23,08:21:17.470,N933HG,12150,339,3664,Private
A32BBF,2022/06/23,08:21:29.482,JAL6713,34000,200,3664,JAL
A90AF7,2022/06/23,08:23:09.066,ASA263,34000,480,6240,ASA
A046EB,2022/06/23,08:23:58.027,N800NB,12125,400,3250,Private
A8B8B9,2022/06/23,08:24:01.369,,16875,278,,NA
AD3997,2022/06/23,08:24:02.914,AAL1369 ,34000,276,2641,AAL
A1EEFC,2022/06/23,08:24:18.310,,3300,276,,NA
A5BFFE,2022/06/23,08:24:20.230,N47NS   ,10250,276,3664,Private
A8D9EA,2022/06/23,08:25:51.632,N800NB,24000,104,7446,Private
AC7B19,2022/06/23,08:25:54.482,,8850,162,,NA
A68D38,2022/06/23,08:25:54.817,DAL1155,3500,283,,DAL
A2E25E,2022/06/23,08:25:55.695,CHR10,2650,242,7446,CHR
A7F063,2022/06/23,08:26:54.403,N428MG,4225,288,,Private
A53B69,2022/06/23,08:26:58.440,N8405B,38000,383,3250,Private
A0DE99,2022/06/23,08:27:36.266,N303PC,3400,276,5266,Private
