HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A9CB83,2022-07-07,12:02:29,SKW3019,9525,294,2320,SKW,12:00:00
A3B11E,2022-07-07,12:02:29,AAL1382,9900,302,5706,AAL,12:00:00
AB618B,2022-07-07,12:02:29,UAL1807,20650,406,,UAL,12:00:00
A2BDFF,2022-07-07,12:02:29,ENY3326,14500,368,2367,ENY,12:00:00
A1E3B4,2022-07-07,12:02:29,N2202W,1900,107,1200,Private,12:00:00
A53207,2022-07-07,12:02:29,AAL456,11900,355,2366,AAL,12:00:00
A1057A,2022-07-07,12:02:30,AAL2066,8025,292,3056,AAL,12:00:00
AC667A,2022-07-07,12:02:30,N89878  ,1200,87,,Private,12:00:00
A98515,2022-07-07,12:02:30,SKW3100,11925,262,4177,SKW,12:00:00
A1E98F,2022-07-07,12:02:30,N222MN,3975,114,,Private,12:00:00
A4F3D9,2022-07-07,12:02:30,SWA1754,21625,426,3423,SWA,12:00:00
AD1986,2022-07-07,12:02:31,NA,11900,369,,NA,12:00:00
ACDF9A,2022-07-07,12:02:33,AAL2543,10175,311,530,AAL,12:00:00
ABC035,2022-07-07,12:02:37,SWA3089,36000,473,2573,SWA,12:00:00
AE4E18,2022-07-07,12:02:42,NA,20000,313,,NA,12:00:00
A9B0B3,2022-07-07,12:02:43,N723WP,2525,162,,Private,12:00:00
AA01DE,2022-07-07,12:02:47,SKW3154,9125,295,,SKW,12:00:00
A0C075,2022-07-07,12:03:32,AAL2023,7425,284,,AAL,12:00:00
A76CBE,2022-07-07,12:03:59,NA,10500,261,6257,NA,12:00:00
ACA309,2022-07-07,12:04:16,NA,10625,319,,NA,12:00:00
AD605E,2022-07-07,12:04:21,NA,4225,223,,NA,12:00:00
AA9B65,2022-07-07,12:04:26,NA,16000,383,,NA,12:00:00
ACDD1B,2022-07-07,12:04:32,AAL2078,2325,199,3023,AAL,12:00:00
AE0076,2022-07-07,12:04:40,MADCAT5,2350,294,5225,MADCAT,12:00:00
868056,2022-07-07,12:04:43,JAL11,6200,301,,JAL,12:00:00
A7F27A,2022-07-07,12:05:10,ENY3973,11525,283,2551,ENY,12:00:00
AD10EC,2022-07-07,12:05:19,NA,2275,355,,NA,12:00:00
A9BF27,2022-07-07,12:05:42,SKW3081,9500,,,SKW,12:00:00
A06010,2022-07-07,12:06:03,AAL1955,2425,181,6205,AAL,12:00:00
A1034E,2022-07-07,12:06:08,ALLEN143,1275,92,,ALLEN,12:00:00
A31533,2022-07-07,12:06:17,SWA2415,10575,304,,SWA,12:00:00
A44520,2022-07-07,12:06:18,UAL529,35000,439,4153,UAL,12:00:00
ACF1A3,2022-07-07,12:07:16,ENY3501,11575,294,7233,ENY,12:00:00
A7C748,2022-07-07,12:07:24,CYO600,16950,433,,CYO,12:00:00
AB3446,2022-07-07,12:07:34,N82075,1400,112,,Private,12:00:00
AB5F6A,2022-07-07,12:08:31,NA,7975,,,NA,12:00:00
AC90A0,2022-07-07,12:08:46,ENY4172,11075,270,2432,ENY,12:00:00
A1F4BC,2022-07-07,12:09:09,N225MW,3150,194,5223,Private,12:00:00
AE0062,2022-07-07,12:09:34,TORO75,22050,438,5216,TORO,12:00:00
A1C229,2022-07-07,12:09:36,NA,33000,,,NA,12:00:00
A0279A,2022-07-07,12:09:37,N109R,1950,190,,Private,12:00:00
AB4AE9,2022-07-07,12:09:42,AAL61,2125,213,2347,AAL,12:00:00
A23FB9,2022-07-07,12:10:19,JSX221,12800,367,,JSX,12:00:00
AC9E9F,2022-07-07,12:10:27,ASH5838,13550,350,5103,ASH,12:00:00
A704F9,2022-07-07,12:10:46,AAL1716,2300,188,,AAL,12:00:00
A67EF1,2022-07-07,12:10:53,N5178S,5300,124,4661,Private,12:00:00
A8062B,2022-07-07,12:11:08,NA,8175,,,NA,12:00:00
ACCD13,2022-07-07,12:12:08,AAL1362,2375,288,6221,AAL,12:00:00
A558B6,2022-07-07,12:12:13,N4434R,1200,64,1200,Private,12:00:00
A99DF4,2022-07-07,12:12:53,SKW3208,8675,289,,SKW,12:00:00
AA513D,2022-07-07,12:13:15,N764JS,21650,335,,Private,12:00:00
AA9249,2022-07-07,12:13:20,UAL699,37000,469,3742,UAL,12:00:00
A77EC5,2022-07-07,12:13:27,EJA582,10225,308,3406,EJA,12:00:00
AC2BD5,2022-07-07,12:13:35,ASH6046,2050,291,2247,ASH,12:00:00
AB4545,2022-07-07,12:13:39,N825UW,37975,458,7215,Private,12:00:00
AC249E,2022-07-07,12:13:44,NA,4950,,,NA,12:00:00
A79E7D,2022-07-07,12:14:35,N590MC,3750,213,5267,Private,12:00:00
AE0073,2022-07-07,12:14:46,TORO74,28000,472,,TORO,12:00:00
A72711,2022-07-07,12:15:36,FFL681,1600,194,5165,FFL,12:00:00
A923CF,2022-07-07,12:15:40,UAL1119,33000,474,2737,UAL,12:00:00
A1A5D6,2022-07-07,12:15:55,AAY1272,36975,441,6060,AAY,12:00:00
A8E6E2,2022-07-07,12:15:59,ENY3615,11450,271,1651,ENY,12:00:00
A7283D,2022-07-07,12:16:06,N560PP,3025,209,,Private,12:00:00
ACDA02,2022-07-07,12:16:22,AAL654,8650,289,6272,AAL,12:00:00
AA70C3,2022-07-07,12:16:30,N772DC,32025,422,2255,Private,12:00:00
A4798F,2022-07-07,12:16:58,NA,2225,194,,NA,12:00:00
ABC80C,2022-07-07,12:17:01,SWA2681,37000,467,7420,SWA,12:00:00
