HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
0D0AA0,2022-07-01,12:03:12,SLI2682,10325,258,3037,SLI
AD8F18,2022-07-01,12:03:12,LYM5411,9925,303,3606,LYM
ABECE7,2022-07-01,12:03:12,DAL969,34000,470,,DAL
A1FFF2,2022-07-01,12:03:12,ENY3326,14475,374,3642,ENY
AE2923,2022-07-01,12:03:12,NA,28000,,2624,NA
AA311B,2022-07-01,12:03:12,N756J,9100,273,,Private
A13501,2022-07-01,12:03:12,AAL2846,10975,351,2242,AAL
A7196E,2022-07-01,12:03:12,FTD557,19125,363,3446,FTD
AD4C2A,2022-07-01,12:03:13,AAL444,10375,319,,AAL
A53473,2022-07-01,12:03:13,N43408,1500,102,,Private
A704F9,2022-07-01,12:03:13,AAL2603,10625,255,7334,AAL
ADAEE8,2022-07-01,12:03:15,AAL2465,2225,207,,AAL
0D028D,2022-07-01,12:03:16,XACZG,39000,418,3456,XACZG
A0AA2B,2022-07-01,12:03:16,NA,17450,411,,NA
ABE872,2022-07-01,12:03:16,SWA3089,36000,464,7203,SWA
A33CA9,2022-07-01,12:03:18,NA,35000,,,NA
A44596,2022-07-01,12:03:21,N3744L,4800,102,1200,Private
AC667A,2022-07-01,12:03:23,N89878,1400,98,,Private
A41090,2022-07-01,12:03:42,FFT1370,10050,304,,FFT
AB686F,2022-07-01,12:03:44,AAL2412,3825,283,666,AAL
ABD204,2022-07-01,12:04:01,SWA3033,36000,455,,SWA
AC64CF,2022-07-01,12:04:04,UAL1807,2100,196,512,UAL
A9BF27,2022-07-01,12:04:25,NA,8825,,,NA
ABEBBE,2022-07-01,12:04:29,NA,10850,296,,NA
A273F5,2022-07-01,12:04:33,UAL2250,2475,,,UAL
A98B7B,2022-07-01,12:04:49,N714FW,1400,80,,Private
AAE3E2,2022-07-01,12:04:52,JTL800,40000,454,,JTL
AAB202,2022-07-01,12:05:04,AAL5,2150,207,3676,AAL
AE0976,2022-07-01,12:05:05,CNV4813,8925,279,2147,CNV
A9502A,2022-07-01,12:05:55,NA,10100,201,,NA
A708EF,2022-07-01,12:06:34,XOJ552,16925,358,3670,XOJ
A50CB7,2022-07-01,12:06:39,NA,30000,449,,NA
AD84DE,2022-07-01,12:07:07,NA,11350,,,NA
ADDA24,2022-07-01,12:07:11,AAL376,2375,186,3647,AAL
A2845B,2022-07-01,12:07:21,SKW3840,34000,416,,SKW
ACDBE7,2022-07-01,12:07:43,ENY4233,12600,301,2726,ENY
AD4102,2022-07-01,12:07:48,NKS344,11600,258,6175,NKS
AB178F,2022-07-01,12:08:09,N8135G,2000,114,,Private
A002AE,2022-07-01,12:08:09,NA,2925,231,,NA
A9D413,2022-07-01,12:08:23,SKW3019,2625,214,3645,SKW
A83E7B,2022-07-01,12:08:39,N630HR,2300,87,,Private
A42A15,2022-07-01,12:08:55,XSR368,1800,178,,XSR
A200BA,2022-07-01,12:09:04,SWA2415,9975,321,,SWA
ABC012,2022-07-01,12:09:39,NA,5925,,,NA
A7D7B5,2022-07-01,12:10:07,SKW3178,2275,196,2326,SKW
AB7613,2022-07-01,12:11:18,AAL119,2225,200,,AAL
A36516,2022-07-01,12:11:20,NA,9600,290,,NA
ADDA5F,2022-07-01,12:11:56,N992DC,14075,400,7072,Private
AB628C,2022-07-01,12:12:07,SWA235,11050,338,,SWA
A7FED0,2022-07-01,12:12:27,NKS163,2150,194,2350,NKS
A8E600,2022-07-01,12:12:42,N67230,2650,128,1200,Private
A0CDF3,2022-07-01,12:12:52,AAL2066,9825,293,,AAL
A9B2E0,2022-07-01,12:13:05,SKW3100,13900,336,1655,SKW
A1EF65,2022-07-01,12:14:02,N2236W,2900,89,,Private
A70156,2022-07-01,12:14:08,DCM4000,42975,476,2436,DCM
A05F31,2022-07-01,12:14:28,DAL823,2575,195,3661,DAL
A92C9D,2022-07-01,12:14:55,TIV690,18150,332,3033,TIV
A3EEC8,2022-07-01,12:15:08,ALLEN421,1400,74,,ALLEN
AC2A8D,2022-07-01,12:15:16,GAJ583,1450,185,1200,GAJ
A61592,2022-07-01,12:15:53,UAL2004,2000,207,2361,UAL
AC8A63,2022-07-01,12:16:29,NA,9100,287,,NA
AAF260,2022-07-01,12:16:52,SCX516,16900,328,6155,SCX
AAFFA2,2022-07-01,12:17:09,NA,2425,,,NA
A1F116,2022-07-01,12:17:13,ENY4221 ,,,,ENY
AC767C,2022-07-01,12:17:15,NA,,463,,NA
ABC0E4,2022-07-01,12:17:28,NA,10900,,,NA
A968BB,2022-07-01,12:17:44,SKW3081,8300,292,,SKW
AC1D80,2022-07-01,12:18:57,N88WR,17850,397,3662,Private
AB4383,2022-07-01,12:19:12,AAL2407,2350,189,3632,AAL
AC76B6,2022-07-01,12:19:13,ENY4172,11925,260,2413,ENY
A841C6,2022-07-01,12:19:28,N631DH,3950,224,,Private
A47916,2022-07-01,12:19:34,AMF1071,6050,208,,AMF
ACFBAF,2022-07-01,12:19:56,NA,1600,83,,NA
A66532,2022-07-01,12:20:11,N511AM,3975,195,7440,Private
A07926,2022-07-01,12:20:20,N13DC,11575,198,644,Private
A55B50,2022-07-01,12:20:28,AAL354,34000,460,,AAL
A876D1,2022-07-01,12:21:06,N64423,3650,90,,Private
A520C2,2022-07-01,12:21:28,N42998,3600,96,1200,Private
A097CE,2022-07-01,12:21:31,UAL1240,37000,471,,UAL
AB473A,2022-07-01,12:21:36,AAL1754,11400,258,,AAL
ACAD7B,2022-07-01,12:21:40,ASH5680,12900,400,7443,ASH
A60A21,2022-07-01,12:22:06,N489B,1825,207,,Private
A22771,2022-07-01,12:22:27,NA,33000,,,NA
AC219D,2022-07-01,12:22:45,SKW4800,31000,442,1705,SKW
A4F1E5,2022-07-01,12:23:27,AAL1709,10900,259,3262,AAL
A98BAD,2022-07-01,12:23:44,NA,5925,,,NA
AAD213,2022-07-01,12:24:08,AAL61,2075,207,3417,AAL
AA670D,2022-07-01,12:24:24,N77DV,1725,122,1200,Private
A6CC17,2022-07-01,12:24:38,ALLEN437,1450,89,,ALLEN
A037B2,2022-07-01,12:24:51,NA,9025,293,,NA
AB238E,2022-07-01,12:24:52,XSR817,1400,164,7074,XSR
ACAB3F,2022-07-01,12:26:11,SWA977,39000,469,,SWA
A03115,2022-07-01,12:26:14,N111MZ  ,3900,205,3433,Private
AC7E09,2022-07-01,12:26:17,AAL2207,2475,190,,AAL
AE0580,2022-07-01,12:26:20,HAGAR91,37000,433,4144,HAGAR
A41F6C,2022-07-01,12:28:20,NA,9025,291,,NA
A7B142,2022-07-01,12:28:29,N595PC,32000,389,6522,Private
A9D807,2022-07-01,12:28:32,AAL1963,10675,309,,AAL
A90375,2022-07-01,12:28:34,NA,5925,,,NA
AAD5CA,2022-07-01,12:28:55,AAL71,8875,287,,AAL
A78A0E,2022-07-01,12:29:03,N585SC,5450,200,,Private
A32844,2022-07-01,12:29:06,ENY3515,13800,357,3674,ENY
A24CE0,2022-07-01,12:29:40,UAL1095,36500,437,,UAL
A24B39,2022-07-01,12:29:41,ENY4154,2225,378,,ENY
AE4A7A,2022-07-01,12:30:10,EASY04,1525,151,5131,EASY
AD857E,2022-07-01,12:30:30,AAL413,2200,209,,AAL
A03332,2022-07-01,12:30:30,UCA4323,32000,487,2756,UCA
A2B2DA,2022-07-01,12:30:37,NA,2075,,,NA
AAE810,2022-07-01,12:31:12,SCX3030,1975,231,,SCX
AD2736,2022-07-01,12:31:23,AAL2393,2075,195,3075,AAL
AD8CEC,2022-07-01,12:31:25,NA,9075,292,,NA
AA9F1C,2022-07-01,12:31:34,SWA2188,39000,474,7240,SWA
A24B6F,2022-07-01,12:31:52,EJA247,38000,450,3325,EJA
AA513D,2022-07-01,12:32:01,N764JS,15325,292,665,Private
AD5FEA,2022-07-01,12:32:17,AAL2469,14025,341,2557,AAL
ABB57A,2022-07-01,12:32:31,NA,33000,489,,NA
A02681,2022-07-01,12:32:44,NA,2600,186,573,NA
A728A8,2022-07-01,12:32:59,NA,13750,293,,NA
A0E7F4,2022-07-01,12:33:11,NA,8675,283,,NA
AC929C,2022-07-01,12:33:26,NA,10625,302,,NA
AD2FD0,2022-07-01,12:33:46,AAL2391,2250,204,3254,AAL
AC2706,2022-07-01,12:33:48,UAL1844 ,2475,180,6277,UAL
ABDCB5,2022-07-01,12:33:52,ASH6042,31050,444,2330,ASH
ADD6E7,2022-07-01,12:34:19,NA,17675,,,NA
A8B44E,2022-07-01,12:34:37,AAL2002,2200,198,624,AAL
A04B24,2022-07-01,12:34:43,AAL2577,8450,292,,AAL
A03377,2022-07-01,12:35:23,UCA4844,34000,382,1115,UCA
A004C9,2022-07-01,12:35:34,N100AW,40000,415,1762,Private
A39FB7,2022-07-01,12:35:40,UAL453,36000,442,1540,UAL
AB1A2D,2022-07-01,12:35:46,BTQ554,5000,200,,BTQ
ACFD2C,2022-07-01,12:35:46,AAL2078,2275,212,510,AAL
A97FE5,2022-07-01,12:36:01,N711BH,37000,489,7303,Private
A1A218,2022-07-01,12:36:04,ENY9632,2200,,,ENY
42476C,2022-07-01,12:36:12,VPCZB,38025,512,,VPCZB
ADC532,2022-07-01,12:36:55,AAL2638,2325,210,622,AAL
AD1D0E,2022-07-01,12:37:18,NA,,,,NA
A238A6,2022-07-01,12:37:33,ENY4248,34000,409,,ENY
A83673,2022-07-01,12:37:40,N6281C,2000,82,,Private
A42EE9,2022-07-01,12:37:52,DAL2929,33125,499,2707,DAL
A3244F,2022-07-01,12:38:00,AAL2198,2425,202,,AAL
