HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A50E59,2022-06-22,16:01:48,N425BP,29000,270,4047,Private
A30FFD,2022-06-22,16:01:48,FDX3177,8575,289,,FDX
A12ADB,2022-06-22,16:01:48,N1743S,5750,91,,Private
AA311B,2022-06-22,16:01:48,N756J,3850,266,,Private
A83DCE,2022-06-22,16:01:48,N630AT,11500,116,3431,Private
AAF482,2022-06-22,16:01:48,NA,3450,132,,NA
A44596,2022-06-22,16:01:48,N3744L,2900,114,1200,Private
A2CE7D,2022-06-22,16:01:49,FDX3171,3075,253,,FDX
A8050D,2022-06-22,16:01:49,ENY3816,9300,266,5175,ENY
A0D21F,2022-06-22,16:01:49,NA,34025,,,NA
ABD26B,2022-06-22,16:01:49,SWA621,35000,461,,SWA
A20C44,2022-06-22,16:01:49,ENY3583,11825,294,5217,ENY
AB5867,2022-06-22,16:01:54,AAL119,8000,294,6231,AAL
ACB8A0,2022-06-22,16:01:57,ASH5850,12650,320,5134,ASH
A1B85C,2022-06-22,16:01:59,NA,41000,416,,NA
A959DF,2022-06-22,16:02:01,SKW3293,5875,207,546,SKW
A2C56D,2022-06-22,16:02:03,ENY3892,14350,371,,ENY
A929DE,2022-06-22,16:02:07,NA,34475,,,NA
AD7B17,2022-06-22,16:02:12,NA,12800,,,NA
AD60FC,2022-06-22,16:02:30,N961MM,2600,219,,Private
A2B5DA,2022-06-22,16:02:35,NA,36025,,,NA
A1DD6C,2022-06-22,16:02:36,N2191,1400,116,1200,Private
AA6E81,2022-06-22,16:02:39,UAL313,37000,479,,UAL
A63C56,2022-06-22,16:02:49,NA,45000,462,,NA
A82DB3,2022-06-22,16:02:55,NA,,,,NA
A7DE71,2022-06-22,16:03:21,NA,,,,NA
AD5B14,2022-06-22,16:03:40,NA,,,,NA
A58C56,2022-06-22,16:04:09,N457CG,12900,342,,Private
AE63F1,2022-06-22,16:04:13,PA01,1800,291,620,PA
AB8F0D,2022-06-22,16:04:23,DAL2509,35000,446,7717,DAL
A1BFCD,2022-06-22,16:04:52,NA,,117,,NA
A1C229,2022-06-22,16:04:57,NA,2150,288,,NA
A56C19,2022-06-22,16:05:09,AAL1464,34025,494,,AAL
AD0E61,2022-06-22,16:05:25,AAL2722,8650,290,2361,AAL
A28D91,2022-06-22,16:05:30,N26379,1500,93,,Private
A1A5CF,2022-06-22,16:06:11,ENY3691,14750,350,4241,ENY
A777BF,2022-06-22,16:06:11,AAL567,34000,464,6203,AAL
A4EC3A,2022-06-22,16:06:12,UPS2310,37025,443,7765,UPS
A280FE,2022-06-22,16:06:16,NA,4825,,,NA
A352C0,2022-06-22,16:06:23,NA,2825,,,NA
A9CB83,2022-06-22,16:06:33,SKW3188,2300,197,6213,SKW
AE01E7,2022-06-22,16:06:34,EDGE91,3975,184,5251,EDGE
AD97EB,2022-06-22,16:06:59,NA,4375,133,,NA
A3980F,2022-06-22,16:07:20,N330ZA,3875,269,1170,Private
AB0711,2022-06-22,16:07:25,N81AP,5375,109,,Private
AD1CDE,2022-06-22,16:07:42,JBU1874,35000,440,2062,JBU
AB5C26,2022-06-22,16:08:40,NA,2350,190,,NA
A0DD9F,2022-06-22,16:08:51,NA,2600,160,,NA
0D0867,2022-06-22,16:08:55,VOI892,14675,327,4240,VOI
AD1218,2022-06-22,16:09:16,AAL557,2100,201,3417,AAL
A704F9,2022-06-22,16:09:24,AAL2609,9000,291,6217,AAL
A15B2F,2022-06-22,16:09:33,FDX3161,1400,208,2260,FDX
ABCCA0,2022-06-22,16:09:36,N86BJ,2200,84,,Private
A12622,2022-06-22,16:10:13,UPS2344,32975,459,2461,UPS
AA11BE,2022-06-22,16:10:30,N748RE,3175,209,6221,Private
A8BC71,2022-06-22,16:10:39,JBU2320,35000,448,,JBU
ADCCA6,2022-06-22,16:10:44,AAL1742,2525,185,3436,AAL
A0192D,2022-06-22,16:11:10,NA,6625,150,,NA
A55524,2022-06-22,16:11:37,NA,2700,,1200,NA
AA0E62,2022-06-22,16:11:47,AAL2580,13825,346,7211,AAL
AA55B5,2022-06-22,16:12:02,SKW4968,15050,350,7317,SKW
A37DB9,2022-06-22,16:12:07,FFT1550,11600,335,1113,FFT
AA91A2,2022-06-22,16:12:13,N780MJ,3375,219,,Private
A9BF27,2022-06-22,16:12:21,SKW3008,7500,289,,SKW
ACDBE7,2022-06-22,16:12:27,ENY4234,2325,202,3654,ENY
A0BCB2,2022-06-22,16:12:28,AAL323,33025,452,6747,AAL
A0FEC5,2022-06-22,16:12:39,FFL395,2025,161,5125,FFL
A8FC72,2022-06-22,16:13:00,UAL1444,35000,446,,UAL
A3D4ED,2022-06-22,16:13:05,AAL1948,2125,205,3602,AAL
ABBC52,2022-06-22,16:13:18,SWA122  ,12150,343,,SWA
A05559,2022-06-22,16:14:21,SKW5227,33000,428,4006,SKW
A51763,2022-06-22,16:14:36,UAL1890,8275,290,634,UAL
ACC6D1,2022-06-22,16:15:02,AAL394,16025,359,3212,AAL
C08106,2022-06-22,16:16:41,WJA2311,36000,452,,WJA
A8D231,2022-06-22,16:17:18,NA,4175,173,,NA
AD8CEC,2022-06-22,16:17:48,AAL979,32975,451,2653,AAL
AD08BD,2022-06-22,16:19:21,SKW5476,29000,452,,SKW
AAC87B,2022-06-22,16:19:46,SKW4794,37000,454,3261,SKW
A2B0ED,2022-06-22,16:20:05,NA,1825,225,2274,NA
A443E8,2022-06-22,16:20:11,DAL1041,2200,197,,DAL
ABDCB7,2022-06-22,16:20:17,ASH6083,30000,453,,ASH
A68FF6,2022-06-22,16:20:20,N5217D,2500,98,1200,Private
AC2BD9,2022-06-22,16:20:45,ASH6174,34000,471,,ASH
