HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
ADAA1C,2022-06-29,08:00:15,N98PM,9125,188,,Private,08:00:00
A1701B,2022-06-29,08:00:15,FDX3110,3750,208,,FDX,08:00:00
A69D1B,2022-06-29,08:00:15,N525SK,1100,151,5220,Private,08:00:00
A8FAA6,2022-06-29,08:00:15,NKS718,11350,359,,NKS,08:00:00
A351F7,2022-06-29,08:00:15,N313AA,3775,104,,Private,08:00:00
AB473A,2022-06-29,08:00:15,AAL1924,8725,256,2764,AAL,08:00:00
A4CEA3,2022-06-29,08:00:16,LXJ409,12975,321,,LXJ,08:00:00
A1EF65,2022-06-29,08:00:16,N2236W,1300,98,,Private,08:00:00
A997E5,2022-06-29,08:00:16,AAL1017,14100,346,3257,AAL,08:00:00
A1EEFC,2022-06-29,08:00:16,N2233W,4400,60,1200,Private,08:00:00
ABD19E,2022-06-29,08:00:19,NA,8900,,,NA,08:00:00
A4DD5E,2022-06-29,08:00:48,UPS2711,9700,297,6220,UPS,08:00:00
AA6852,2022-06-29,08:00:55,NA,,,,NA,08:00:00
AB050F,2022-06-29,08:01:00,UAL2371,1975,199,2261,UAL,08:00:00
A40797,2022-06-29,08:01:19,AAL1034,15450,344,4225,AAL,08:00:00
AB2AE1,2022-06-29,08:01:22,NA,30850,490,,NA,08:00:00
A9029D,2022-06-29,08:01:55,N68TX,1225,72,,Private,08:00:00
A558B6,2022-06-29,08:02:09,N4434R,875,62,1200,Private,08:00:00
A64A78,2022-06-29,08:02:44,N504TC,1125,146,6263,Private,08:00:00
A72EA7,2022-06-29,08:02:48,N562DD,2950,172,7404,Private,08:00:00
AC79A3,2022-06-29,08:03:38,AAL809,14075,367,4242,AAL,08:00:00
A4CFF9,2022-06-29,08:03:52,N409VP,6125,247,,Private,08:00:00
A96FA6,2022-06-29,08:03:55,N707MD,1000,82,1200,Private,08:00:00
A09702,2022-06-29,08:04:09,NA,10625,269,3610,NA,08:00:00
A949A4,2022-06-29,08:05:59,NKS483,34000,418,7375,NKS,08:00:00
A13E52,2022-06-29,08:06:00,TASI318,2150,147,5175,TASI,08:00:00
AB82E2,2022-06-29,08:06:02,N8405B,1300,110,1200,Private,08:00:00
A6215A,2022-06-29,08:06:09,N4940P,2900,142,1200,Private,08:00:00
A5CA89,2022-06-29,08:07:17,SWA1636,13975,381,572,SWA,08:00:00
A0E58A,2022-06-29,08:07:30,N157PW,40000,415,7217,Private,08:00:00
ABCCA0,2022-06-29,08:07:45,N86BJ,1500,112,1200,Private,08:00:00
86E780,2022-06-29,08:08:10,JAL6713,2050,191,,JAL,08:00:00
AE0404,2022-06-29,08:08:45,PAT402,700,151,3410,PAT,08:00:00
AC1190,2022-06-29,08:09:16,NA,10125,293,,NA,08:00:00
A803F7,2022-06-29,08:09:41,N6152H,1475,92,,Private,08:00:00
A3951C,2022-06-29,08:09:59,N33SX,1800,139,,Private,08:00:00
