HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
C069D8,2022-07-02,20:01:09,WJA2057,34000,465,6136,WJA,20:00:00
A2D92A,2022-07-02,20:01:09,ASA703,16375,395,,ASA,20:00:00
AAED17,2022-07-02,20:01:11,AAL2580,12100,265,4273,AAL,20:00:00
AA6E58,2022-07-02,20:01:12,SKW3202,9775,257,7207,SKW,20:00:00
ABE124,2022-07-02,20:01:12,SWA4307,37000,442,1433,SWA,20:00:00
A8AD4E,2022-07-02,20:01:12,NA,,,,NA,20:00:00
ADEDDD,2022-07-02,20:01:12,AAL1273,6425,242,513,AAL,20:00:00
A40797,2022-07-02,20:01:12,AAL2597,9950,290,2312,AAL,20:00:00
A98515,2022-07-02,20:01:17,SKW3182,12125,291,3417,SKW,20:00:00
ACE6E2,2022-07-02,20:01:17,AAL2065,8775,281,2272,AAL,20:00:00
AAE6CD,2022-07-02,20:01:23,AAL1080,12075,261,2552,AAL,20:00:00
A17170,2022-07-02,20:01:33,AAL555,2400,178,2255,AAL,20:00:00
A24753,2022-07-02,20:01:36,ASH5810,6250,284,,ASH,20:00:00
AAEE3B,2022-07-02,20:02:20,AAL1974,26000,437,,AAL,20:00:00
A47221,2022-07-02,20:02:23,FFT2300,2225,192,2220,FFT,20:00:00
AA97B8,2022-07-02,20:02:25,SWA3726,17150,398,2232,SWA,20:00:00
A12625,2022-07-02,20:02:33,AAL810,7350,282,3616,AAL,20:00:00
A54F74,2022-07-02,20:02:34,N441MN,2100,169,571,Private,20:00:00
A2AF23,2022-07-02,20:03:12,ENY4230,36000,434,,ENY,20:00:00
AC0143,2022-07-02,20:03:25,NA,4025,,,NA,20:00:00
AA797D,2022-07-02,20:03:31,SKW3053,8000,294,2341,SKW,20:00:00
ACED23,2022-07-02,20:04:10,AAL2837,2425,186,2353,AAL,20:00:00
A972D3,2022-07-02,20:04:56,FFT1246,2200,190,,FFT,20:00:00
A38CB2,2022-07-02,20:05:05,NA,2700,348,,NA,20:00:00
AA0300,2022-07-02,20:05:45,SKW3123,2650,200,2225,SKW,20:00:00
485788,2022-07-02,20:05:49,KLM668,31625,538,2462,KLM,20:00:00
A23C5D,2022-07-02,20:07:05,ENY3771,1975,199,,ENY,20:00:00
A74679,2022-07-02,20:08:24,AAL2635,14475,342,1323,AAL,20:00:00
A309B4,2022-07-02,20:08:25,SKW3547,34000,437,3656,SKW,20:00:00
AB9074,2022-07-02,20:08:45,NA,1450,69,,NA,20:00:00
AC5569,2022-07-02,20:08:53,AAL408,11900,257,2545,AAL,20:00:00
AB6EB9,2022-07-02,20:09:00,AAL371,2475,188,3456,AAL,20:00:00
AD049A,2022-07-02,20:10:07,NA,2450,189,,NA,20:00:00
A695EA,2022-07-02,20:10:41,AAL584,10250,250,727,AAL,20:00:00
AA55BD,2022-07-02,20:10:42,ENY4193,14950,339,2461,ENY,20:00:00
ACF5BB,2022-07-02,20:10:42,NKS1017,11525,257,6111,NKS,20:00:00
4D012E,2022-07-02,20:11:14,CLX58M,2175,181,2345,CLX,20:00:00
AB15BA,2022-07-02,20:12:23,AAL560  ,11275,258,7240,AAL,20:00:00
A5D965,2022-07-02,20:13:07,NA,10375,,,NA,20:00:00
A438B0,2022-07-02,20:13:10,DAL2335,37975,446,,DAL,20:00:00
A86499,2022-07-02,20:13:58,N64TP,1100,,1200,Private,20:00:00
A41E2C,2022-07-02,20:14:00,NA,34000,462,,NA,20:00:00
A0D561,2022-07-02,20:14:44,AAL2254,2600,182,,AAL,20:00:00
