HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
AA395B,2022-07-09,12:02:11,SKW3068,8900,259,2222,SKW
AC6E85,2022-07-09,12:02:11,NA,9050,194,,NA
A2C56D,2022-07-09,12:02:11,ENY3691,14025,317,2316,ENY
A1FFF2,2022-07-09,12:02:11,ENY3326,14675,375,3454,ENY
ACB8A0,2022-07-09,12:02:11,ASH5845,10100,294,2272,ASH
A8F81E,2022-07-09,12:02:12,N6770N,2875,125,1200,Private
A80156,2022-07-09,12:02:12,ENY3965,12675,338,,ENY
A84978,2022-07-09,12:02:16,N633GA,8325,208,244,Private
AE074E,2022-07-09,12:02:17,NA,,,,NA
A92D65,2022-07-09,12:02:25,N6902S,7200,121,,Private
A7E318,2022-07-09,12:02:27,SKW4690,16625,374,3716,SKW
A81032,2022-07-09,12:02:52,ENY3773,14600,342,,ENY
AC04AE,2022-07-09,12:03:02,SWA954,4300,285,2206,SWA
A1530D,2022-07-09,12:03:44,N1848W,8300,193,,Private
A9E631,2022-07-09,12:04:13,N737MT  ,1150,184,5274,Private
AA1B36,2022-07-09,12:04:52,N750NA,6025,233,3644,Private
A832BE,2022-07-09,12:04:55,N6271E,2900,93,1200,Private
A44596,2022-07-09,12:05:11,N3744L,3500,99,,Private
A26F01,2022-07-09,12:05:14,ENY3868,16975,372,3670,ENY
A38A87,2022-07-09,12:06:32,NA,26000,363,,NA
A1EF65,2022-07-09,12:07:00,N2236W,1100,93,,Private
AD945A,2022-07-09,12:07:21,AAL654,17125,366,5711,AAL
ACD0C2,2022-07-09,12:08:17,ENY3875,11775,265,5174,ENY
AC2DEA,2022-07-09,12:08:40,NA,10850,334,,NA
A2CFFC,2022-07-09,12:08:41,SWA3433,11300,264,2207,SWA
A48F5D,2022-07-09,12:08:59,EJA393,43000,403,4033,EJA
ACF1A3,2022-07-09,12:09:05,ENY3666,4825,267,,ENY
A06010,2022-07-09,12:09:18,AAL2543,6025,283,510,AAL
A330A0,2022-07-09,12:09:40,UAL529,35000,469,3514,UAL
A21127,2022-07-09,12:09:51,ENY3891,16875,367,3652,ENY
A3FB6F,2022-07-09,12:10:20,DAL1144,34025,464,,DAL
AA7439,2022-07-09,12:10:30,AAL5,5475,284,6276,AAL
A73BE6,2022-07-09,12:10:40,NA,3350,112,,NA
0D0657,2022-07-09,12:10:51,SLI2689,4525,273,2342,SLI
ADFFCC,2022-07-09,12:12:05,COOL11,5550,343,,COOL
A04838,2022-07-09,12:12:08,N117WR,41000,483,7321,Private
4D230D,2022-07-09,12:12:32,NA,4575,340,,NA
AB7613,2022-07-09,12:13:51,AAL61,8350,293,,AAL
A0D2B6,2022-07-09,12:13:52,N152MF,2375,89,,Private
AB7268,2022-07-09,12:14:02,AAL119,4625,280,531,AAL
A520C2,2022-07-09,12:14:26,N42998,1200,75,,Private
A1C534,2022-07-09,12:14:51,FFT506,19200,437,6536,FFT
A5BC07,2022-07-09,12:14:54,N469LC,20900,204,,Private
