HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
AD7471,2022-06-24,00:00:49,SWA941,41000,445,642,SWA,00:00:00
A17170,2022-06-24,00:00:49,AAL1252,7050,284,2307,AAL,00:00:00
ADE201,2022-06-24,00:00:52,BVN8280,2450,194,,BVN,00:00:00
A8FAA6,2022-06-24,00:00:53,NA,4600,218,,NA,00:00:00
A4DD65,2022-06-24,00:01:12,NA,23100,,,NA,00:00:00
A42F8B,2022-06-24,00:01:29,UPS929,14950,341,7245,UPS,00:00:00
ABDC9B,2022-06-24,00:01:54,SWA2463,39000,447,2153,SWA,00:00:00
A34ECC,2022-06-24,00:02:36,NA,9900,301,,NA,00:00:00
A32EBB,2022-06-24,00:02:47,FFT1963,38000,468,2461,FFT,00:00:00
A979F0,2022-06-24,00:03:22,KFS69,37000,432,2473,KFS,00:00:00
A50EC5,2022-06-24,00:07:11,LXJ425,12100,304,,LXJ,00:00:00
AE5B67,2022-06-24,00:07:29,RANGR22,3000,261,,RANGR,00:00:00
A022C4,2022-06-24,00:09:41,DAL2373,11550,406,,DAL,00:00:00
ABC7A3,2022-06-24,00:10:30,SWA2226,11400,335,,SWA,00:00:00
AC86AF,2022-06-24,00:11:57,AAL1500,2525,189,,AAL,00:00:00
ACFFC2,2022-06-24,00:12:02,SIL3901,2200,112,2357,SIL,00:00:00
A8F284,2022-06-24,00:12:42,FDX1124,4025,263,2350,FDX,00:00:00
AABFF4,2022-06-24,00:14:35,NA,4000,191,,NA,00:00:00
A92362,2022-06-24,00:19:11,UAL2605,37000,444,1446,UAL,00:00:00
A08A6B,2022-06-24,00:20:03,DAL1443,31000,433,6035,DAL,00:00:00
ACA3A3,2022-06-24,00:20:09,AAL2568,2675,175,2252,AAL,00:00:00
ACDFB1,2022-06-24,00:25:36,SIL3989 ,1400,,2325,SIL,00:00:00
A187BA,2022-06-24,00:27:45,AAL2554,2550,172,565,AAL,00:00:00
A283F4,2022-06-24,00:36:19,AAY2800,34050,453,,AAY,00:00:00
A2AE6C,2022-06-24,00:39:07,FDX1100,5850,255,,FDX,00:00:00
ABBD47,2022-06-24,00:42:35,NA,,,,NA,00:00:00
AD046B,2022-06-24,00:43:02,NA,2425,191,2326,NA,00:00:00
A4F75F,2022-06-24,00:46:00,UPS9306,9475,284,527,UPS,00:00:00
AD3D4B,2022-06-24,00:46:25,NKS3163,9775,256,3776,NKS,00:00:00
A21BA0,2022-06-24,00:49:42,FFT1105,33975,479,752,FFT,00:00:00
A9CB47,2022-06-24,00:51:18,KII730,36150,450,1610,KII,00:00:00
A76A5E,2022-06-24,00:53:26,GTX489,4900,193,,GTX,00:00:00
AC9AF4,2022-06-24,00:55:22,N911FW,1500,63,372,Private,00:00:00
