HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A4D83E,2022-07-10,16:01:58,N411EC,19675,354,3437,Private,16:00:00
AB7613,2022-07-10,16:01:58,AAL60,12000,270,1415,AAL,16:00:00
A10D56,2022-07-10,16:01:58,NA,35000,439,,NA,16:00:00
AC881E,2022-07-10,16:01:59,N9062K  ,3600,94,1200,Private,16:00:00
A9F424,2022-07-10,16:01:59,SKW3188,8150,301,3606,SKW,16:00:00
AB7FEE,2022-07-10,16:01:59,AAL1607,18050,351,,AAL,16:00:00
A3411F,2022-07-10,16:01:59,DAL1366,10000,355,3620,DAL,16:00:00
A988CC,2022-07-10,16:01:59,SKW3107,13975,327,3072,SKW,16:00:00
A18E8C,2022-07-10,16:01:59,N2NQ,24000,274,6223,Private,16:00:00
AB3DC3,2022-07-10,16:02:00,NA,7250,326,,NA,16:00:00
AC9166,2022-07-10,16:02:15,NA,45000,493,,NA,16:00:00
A7B08D,2022-07-10,16:02:23,LXJ595,5775,285,2226,LXJ,16:00:00
A71E92,2022-07-10,16:02:32,EJA558,37000,442,,EJA,16:00:00
AA6F80,2022-07-10,16:02:34,NA,12850,308,,NA,16:00:00
A7101E,2022-07-10,16:02:46,AAL2715,17100,388,3667,AAL,16:00:00
A0D6FB,2022-07-10,16:02:50,NA,,,,NA,16:00:00
A32E86,2022-07-10,16:02:51,NA,33000,466,,NA,16:00:00
896179,2022-07-10,16:02:57,NA,37000,483,,NA,16:00:00
A62F93,2022-07-10,16:03:38,UAL337,18075,378,6562,UAL,16:00:00
A41C69,2022-07-10,16:03:39,NA,1200,135,,NA,16:00:00
A196F3,2022-07-10,16:04:07,ENY4244,9425,285,3405,ENY,16:00:00
AD1A4E,2022-07-10,16:05:37,SWA1086,39000,464,2715,SWA,16:00:00
A9BF60,2022-07-10,16:06:12,NA,6725,258,,NA,16:00:00
A2C56D,2022-07-10,16:06:34,NA,10800,334,,NA,16:00:00
A24ADE,2022-07-10,16:06:51,JSX284,7175,233,3635,JSX,16:00:00
AA0701,2022-07-10,16:07:03,NA,6225,385,,NA,16:00:00
A8EE50,2022-07-10,16:07:10,NA,8725,242,,NA,16:00:00
A46CC1,2022-07-10,16:07:20,UAL313,31000,455,601,UAL,16:00:00
AE14BC,2022-07-10,16:07:24,STGRY10,18100,235,,STGRY,16:00:00
ADD793,2022-07-10,16:08:04,AAL2847,12000,288,6760,AAL,16:00:00
A59103,2022-07-10,16:08:20,N458NC,38000,424,,Private,16:00:00
ADEA26,2022-07-10,16:08:22,AAL941,9325,297,2334,AAL,16:00:00
AB2FCC,2022-07-10,16:08:34,NA,2400,,,NA,16:00:00
AAA0FC,2022-07-10,16:09:06,SKW4794,37000,462,7203,SKW,16:00:00
A661C3,2022-07-10,16:09:19,NA,10775,,,NA,16:00:00
AAFD0A,2022-07-10,16:09:24,NA,2200,,,NA,16:00:00
AC8CE9,2022-07-10,16:09:29,ENY4016,16475,378,2405,ENY,16:00:00
A24B39,2022-07-10,16:10:19,NA,15300,,,NA,16:00:00
AABB53,2022-07-10,16:10:28,SCX3061,3000,221,,SCX,16:00:00
A214B3,2022-07-10,16:10:49,SWA582  ,39000,467,2416,SWA,16:00:00
A2B919,2022-07-10,16:10:58,ASA716,18950,381,6634,ASA,16:00:00
AB79DE,2022-07-10,16:11:20,AAL2124,9350,,,AAL,16:00:00
AA1219,2022-07-10,16:11:37,NA,8125,,,NA,16:00:00
A98499,2022-07-10,16:12:02,JTL712,5900,283,3612,JTL,16:00:00
AC4107,2022-07-10,16:13:12,UAL2211,12000,289,6542,UAL,16:00:00
A59DE5,2022-07-10,16:13:13,LXJ461,6425,271,,LXJ,16:00:00
A0E7F4,2022-07-10,16:13:57,NA,9650,303,,NA,16:00:00
AAAA92,2022-07-10,16:13:59,AAL280,17600,392,1417,AAL,16:00:00
A4F966,2022-07-10,16:14:13,N42BG,5025,198,,Private,16:00:00
A3B13F,2022-07-10,16:14:36,NA,,,,NA,16:00:00
0D07A8,2022-07-10,16:14:48,VOI893,6700,273,2340,VOI,16:00:00
A5A87C,2022-07-10,16:15:25,N464AE,1100,,1200,Private,16:00:00
A5B55F,2022-07-10,16:16:53,UAL2185,34000,451,2516,UAL,16:00:00
A3D3A9,2022-07-10,16:17:47,XSR346,3975,286,,XSR,16:00:00
A0D72B,2022-07-10,16:18:22,AAL2357,16700,385,3403,AAL,16:00:00
ACEA99,2022-07-10,16:19:10,AAL2921,12350,297,1107,AAL,16:00:00
A67F04,2022-07-10,16:19:27,GTI3654,2925,207,542,GTI,16:00:00
AB8923,2022-07-10,16:19:30,ASA131,4525,259,2316,ASA,16:00:00
A7F349,2022-07-10,16:19:59,PWA611,36825,460,2553,PWA,16:00:00
A09927,2022-07-10,16:20:33,N138CM,4025,187,,Private,16:00:00
A728C1,2022-07-10,16:21:13,NA,9525,299,,NA,16:00:00
AA1F5A,2022-07-10,16:21:31,SKW3082,17275,403,2414,SKW,16:00:00
71BE20,2022-07-10,16:21:34,AAR242,12000,322,5646,AAR,16:00:00
A5CF63,2022-07-10,16:21:38,NA,3600,84,,NA,16:00:00
A3472F,2022-07-10,16:21:40,NA,34925,,,NA,16:00:00
A0FAC3,2022-07-10,16:21:50,SKW5391,35000,407,,SKW,16:00:00
A54AAA,2022-07-10,16:21:51,AAL399,5000,278,,AAL,16:00:00
A09533,2022-07-10,16:22:36,NA,6675,,,NA,16:00:00
A885F4,2022-07-10,16:22:58,UAL662,12000,310,1130,UAL,16:00:00
A70446,2022-07-10,16:23:02,NA,2900,,,NA,16:00:00
AC045E,2022-07-10,16:23:08,NA,,,,NA,16:00:00
ADFFB6,2022-07-10,16:23:45,CARBN12,5500,339,,CARBN,16:00:00
ABD9B6,2022-07-10,16:23:52,NA,9575,299,,NA,16:00:00
A7D751,2022-07-10,16:24:37,NKS1814,5450,276,,NKS,16:00:00
A6622A,2022-07-10,16:24:52,NA,,,,NA,16:00:00
AB1D28,2022-07-10,16:25:05,NA,16275,,,NA,16:00:00
AC7B8A,2022-07-10,16:25:32,AAL2456,12000,291,6643,AAL,16:00:00
A88CEC,2022-07-10,16:25:36,JCY650  ,17025,406,6074,JCY,16:00:00
ACA5FF,2022-07-10,16:27:05,SKW5266,29900,397,,SKW,16:00:00
ABFB46,2022-07-10,16:28:35,NA,,,,NA,16:00:00
AC701D,2022-07-10,16:29:49,N900KR,4925,269,,Private,16:00:00
AC537F,2022-07-10,16:29:56,ASH6253,35000,456,4023,ASH,16:00:00
A9BB70,2022-07-10,16:29:57,SKW3008,14800,356,7332,SKW,16:00:00
A7004F,2022-07-10,16:30:23,N550KC,3175,183,,Private,16:00:00
A3B88E,2022-07-10,16:31:01,NA,2025,,,NA,16:00:00
A4CB32,2022-07-10,16:32:04,NA,,,,NA,16:00:00
ACB9ED,2022-07-10,16:32:10,AAL1492 ,12025,303,2707,AAL,16:00:00
A20A81,2022-07-10,16:32:16,SWA1330,5075,279,2124,SWA,16:00:00
39C426,2022-07-10,16:32:44,NA,,,,NA,16:00:00
AE61FD,2022-07-10,16:33:26,NA,26000,,,NA,16:00:00
ADBEF0,2022-07-10,16:33:28,AAL1430,4925,300,3657,AAL,16:00:00
AB30E6,2022-07-10,16:33:53,NA,12000,298,7340,NA,16:00:00
A4278E,2022-07-10,16:34:07,DAL1041,7425,295,3435,DAL,16:00:00
A7049C,2022-07-10,16:34:08,N551RC,41000,496,,Private,16:00:00
ADC531,2022-07-10,16:35:22,AAL1742,4425,283,2320,AAL,16:00:00
A94B48,2022-07-10,16:36:15,UAL1918,34000,453,2406,UAL,16:00:00
ADFFD4,2022-07-10,16:36:22,SPIKR21,3500,337,,SPIKR,16:00:00
A37A02,2022-07-10,16:37:04,FFT2134,17750,407,6715,FFT,16:00:00
A6387C,2022-07-10,16:37:36,N50KD,30350,486,3436,Private,16:00:00
A10931,2022-07-10,16:37:57,AAL2081,17925,428,2234,AAL,16:00:00
A3A9A3,2022-07-10,16:38:23,NA,,272,,NA,16:00:00
A2CF01,2022-07-10,16:38:45,JTL280,45000,466,6627,JTL,16:00:00
ACD0CA,2022-07-10,16:39:22,NA,,412,,NA,16:00:00
A7566A,2022-07-10,16:39:36,LXJ572,44975,469,3204,LXJ,16:00:00
A20D06,2022-07-10,16:39:58,N231JG,5600,126,,Private,16:00:00
A7001D,2022-07-10,16:40:25,N550HC,1500,168,5112,Private,16:00:00
AB3214,2022-07-10,16:40:37,AAL1614,12000,315,1175,AAL,16:00:00
AA720F,2022-07-10,16:40:49,SKW3249,15950,362,2133,SKW,16:00:00
A8053D,2022-07-10,16:40:57,NA,37000,493,,NA,16:00:00
A1C868,2022-07-10,16:41:13,ASA883,10025,292,,ASA,16:00:00
A2D3B3,2022-07-10,16:41:15,SWA2906,11700,241,,SWA,16:00:00
A923A9,2022-07-10,16:42:01,UAL1691,34000,458,6162,UAL,16:00:00
AD14A3,2022-07-10,16:42:44,AAL2517,14850,350,551,AAL,16:00:00
A1DFED,2022-07-10,16:43:59,N22P,1650,106,1200,Private,16:00:00
A2CFCB,2022-07-10,16:44:13,UPS764,12050,285,6607,UPS,16:00:00
AC608E,2022-07-10,16:44:43,AAL2722,17200,394,3226,AAL,16:00:00
A44565,2022-07-10,16:45:30,UAL763,30000,475,2726,UAL,16:00:00
