HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A9DDB0,2022-06-29,04:00:04,AAL340,35000,518,2002,AAL
ADE96E,2022-06-29,04:00:08,FDX1168 ,12975,387,2365,FDX
ADAFB5,2022-06-29,04:05:47,JBU278  ,34975,493,3215,JBU
A8D4F6,2022-06-29,04:10:13,UAL221,35000,496,3332,UAL
A7906B,2022-06-29,04:10:15,FDX5283,1375,184,,FDX
A395D5,2022-06-29,04:11:42,AMF1722,3000,194,5253,AMF
A9C57C,2022-06-29,04:17:22,FDX1159,1500,169,2241,FDX
AC7AE4,2022-06-29,04:23:23,CFS8291,2000,172,5127,CFS
A8F0BD,2022-06-29,04:30:11,UAL1734,35000,501,7346,UAL
A48234,2022-06-29,04:30:45,AMF1746,3100,182,5152,AMF
A4B989,2022-06-29,04:31:01,UAL572,37025,487,3371,UAL
71C046,2022-06-29,04:32:44,NA,10100,293,,NA
A0BCB2,2022-06-29,04:36:47,AAL819,7375,281,,AAL
A2380F,2022-06-29,04:43:22,N242GM,45000,491,7365,Private
A4C6B3,2022-06-29,04:47:54,ASA262,35000,498,3516,ASA
ACD82C,2022-06-29,04:53:09,NA,3550,287,,NA
A47244,2022-06-29,04:53:28,NA,39000,,,NA
A08A1A,2022-06-29,05:06:15,AAL1042,2175,198,2303,AAL
A2BBAC,2022-06-29,05:11:04,UAL1589,35000,488,7201,UAL
A0DE99,2022-06-29,05:13:34,AAL2943,2375,177,2251,AAL
AA6E81,2022-06-29,05:14:12,UAL505,37000,525,3343,UAL
AD2C19,2022-06-29,05:15:59,AAL2812,2050,200,2261,AAL
A2B991,2022-06-29,05:22:17,FDX1499,36025,447,1671,FDX
A2B810,2022-06-29,05:25:01,UAL2379,35000,489,3576,UAL
AB050F,2022-06-29,05:27:00,UAL1206,8500,286,,UAL
AD12E0,2022-06-29,05:30:59,SWA2049,35000,458,2216,SWA
A37DB9,2022-06-29,05:31:07,FFT1150,35000,508,,FFT
780A6E,2022-06-29,05:34:28,CPA2090,10100,295,,CPA
AB3117,2022-06-29,05:34:35,KFS90,35000,472,,KFS
A0BD33,2022-06-29,05:35:40,FDX1471,3050,200,526,FDX
ADAA1C,2022-06-29,05:37:12,N98PM,9850,214,531,Private
AA4A9B,2022-06-29,05:39:19,SWA2863,38425,469,,SWA
A90824,2022-06-29,05:41:14,NA,2275,181,2330,NA
86E780,2022-06-29,05:41:55,JAL6714,8375,289,,JAL
A34ECC,2022-06-29,05:42:04,FFT509,2075,193,2222,FFT
AC390F,2022-06-29,05:44:37,NA,6700,284,,NA
ABB5A2,2022-06-29,05:46:05,NA,2425,217,,NA
AC881E,2022-06-29,05:46:39,N9062K,1200,100,5110,Private
ADD324,2022-06-29,05:47:44,FDX1524,13350,338,2572,FDX
A3A8BA,2022-06-29,05:47:51,DAL1647,2525,176,2275,DAL
A23A28,2022-06-29,05:50:51,UAL2160,34000,434,2553,UAL
A9DB78,2022-06-29,05:53:02,SWA1218,38000,444,,SWA
A517A1,2022-06-29,05:58:53,NA,40000,450,2112,NA
AB3856,2022-06-29,05:59:24,AAL6,7975,289,,AAL
A86371,2022-06-29,06:02:38,N64FT,1450,184,2310,Private
4BA959,2022-06-29,06:04:25,THY184,36000,473,557,THY
A5F1CA,2022-06-29,06:04:43,UAL2150,35000,495,7003,UAL
ABDC9B,2022-06-29,06:05:18,SWA1308,36000,446,2443,SWA
