HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A1AC11,2022/06/19,11:00:13.836,,15700,,,NA
ADDF01,2022/06/19,11:00:13.890,,10975,381,,NA
A4EFE4,2022/06/19,11:00:14.042,,10975,,,NA
A5502B,2022/06/19,11:00:14.076,,10975,481,,NA
AA59A5,2022/06/19,11:00:14.304,,12850,,,NA
A9504D,2022/06/19,11:00:14.359,,,219,,NA
A9E631,2022/06/19,11:00:14.400,,33000,381,,NA
A8754D,2022/06/19,11:00:14.507,,10975,302,,NA
AC769B,2022/06/19,11:00:14.707,,11875,,,NA
AD8F9A,2022/06/19,11:00:14.969,,11000,302,,NA
A33327,2022/06/19,11:00:15.207,,7950,381,,NA
A25278,2022/06/19,11:00:17.788,ENY3872,15825,352,,ENY
A32B04,2022/06/19,11:00:20.565,N973JH,38000,459,,Private
A0CDF3,2022/06/19,11:00:26.140,AAL2328,2300,359,3052,AAL
ACF946,2022/06/19,11:00:30.294,,2400,197,,NA
A77B76,2022/06/19,11:00:30.557,AAL2328,14650,272,6765,AAL
AA0A6E,2022/06/19,11:00:46.771,AAL2328,4875,368,2001,AAL
A97675,2022/06/19,11:00:54.501,UAL288,11175,273,2001,UAL
AC9EC4,2022/06/19,11:01:09.678,,38050,456,,NA
A4AFBE,2022/06/19,11:01:10.777,,2325,373,,NA
ACA9C4,2022/06/19,11:01:12.047,AAL2328,2350,398,3643,AAL
AC66CE,2022/06/19,11:01:15.541,AAL1570,32975,456,3643,AAL
A6CF94,2022/06/19,11:01:19.425,N7EN,1125,456,,Private
A0D19E,2022/06/19,11:01:24.580,UAL288,2325,401,6765,UAL
A36F7E,2022/06/19,11:01:27.626,AAL1570,32975,444,6765,AAL
AC6F31,2022/06/19,11:01:50.958,,18750,458,6765,NA
A8D2A8,2022/06/19,11:01:55.542,AAL2328,9875,232,6765,AAL
A493A2,2022/06/19,11:02:21.781,N394WJ,9300,292,6765,Private
A2ECAE,2022/06/19,11:02:37.449,N394WJ,9850,274,6725,Private
AA64CA,2022/06/19,11:02:49.354,SKW3088,2125,353,2372,SKW
A14830,2022/06/19,11:03:25.186,EJA538,11875,232,6725,EJA
A75B65,2022/06/19,11:03:28.112,EJA538,2350,198,5223,EJA
AB6FDD,2022/06/19,11:03:32.289,N7EN,13950,366,6725,Private
