HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A3C60D,2022-07-05,04:00:02,AAL2421,35000,459,,AAL,04:00:00
A32EBB,2022-07-05,04:01:06,NA,,457,,NA,04:00:00
A336DC,2022-07-05,04:02:08,AAY3000,37025,461,,AAY,04:00:00
A59197,2022-07-05,04:05:14,UAL437,35000,454,,UAL,04:00:00
A7F05B,2022-07-05,04:05:27,NA,7900,297,,NA,04:00:00
A16BF6,2022-07-05,04:12:07,AMF1792,3550,138,5234,AMF,04:00:00
AC9C0D,2022-07-05,04:15:08,N911TB,1975,104,,Private,04:00:00
A395D5,2022-07-05,04:18:32,AMF1722,3225,166,5233,AMF,04:00:00
A48234,2022-07-05,04:23:11,AMF1746,2825,167,5221,AMF,04:00:00
A9F35E,2022-07-05,04:30:23,SCM74,35950,415,2560,SCM,04:00:00
AC769B,2022-07-05,04:35:20,AAL819,10250,292,7271,AAL,04:00:00
ACE96A,2022-07-05,04:43:20,ASA315,12000,338,6643,ASA,04:00:00
AC1F25,2022-07-05,04:51:01,N380PL,38000,445,2536,Private,04:00:00
AC79A3,2022-07-05,04:51:45,AAL1122,10450,277,2354,AAL,04:00:00
A94B2B,2022-07-05,05:06:41,UAL2379,36000,458,3512,UAL,05:00:00
ACE96C,2022-07-05,05:07:50,AAL2943,2250,184,520,AAL,05:00:00
AD928B,2022-07-05,05:08:34,ASA262,35000,457,,ASA,05:00:00
ADC8E7,2022-07-05,05:12:59,AAL1042,2725,177,,AAL,05:00:00
A3A9FF,2022-07-05,05:15:14,NA,,453,,NA,05:00:00
A067C4,2022-07-05,05:16:59,N125RH,3200,197,4636,Private,05:00:00
A123E0,2022-07-05,05:18:10,UAL469,35000,468,3344,UAL,05:00:00
AB0485,2022-07-05,05:20:05,AAL2812,2400,196,,AAL,05:00:00
A46D8F,2022-07-05,05:20:21,UAL2075,35000,469,,UAL,05:00:00
A987BF,2022-07-05,05:22:08,FFT509,2800,171,2254,FFT,05:00:00
A19F29,2022-07-05,05:26:39,SWA2049,37425,442,,SWA,05:00:00
A1E2C4,2022-07-05,05:26:54,UAL505,37000,487,3255,UAL,05:00:00
