HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
ABF604,2022-07-11,12:01:56,N87WU,10100,260,3675,Private,12:00:00
A96444,2022-07-11,12:01:57,JIT93,21075,314,,JIT,12:00:00
A0B199,2022-07-11,12:01:57,AAL1821,11700,385,,AAL,12:00:00
AAC5EC,2022-07-11,12:01:57,SCX3084,37000,482,3227,SCX,12:00:00
A83E09,2022-07-11,12:01:57,N630DB,38000,307,5675,Private,12:00:00
AA6ADE,2022-07-11,12:01:57,AAL2773,12500,367,6260,AAL,12:00:00
AC7E09,2022-07-11,12:01:57,AAL2543,10625,315,6276,AAL,12:00:00
0D0B0F,2022-07-11,12:01:58,SLI2682,8050,,,SLI,12:00:00
ABEB7C,2022-07-11,12:01:59,NA,34000,459,,NA,12:00:00
A92D6D,2022-07-11,12:02:10,NA,30000,521,,NA,12:00:00
AB4C15,2022-07-11,12:02:11,NA,36000,455,,NA,12:00:00
AC7720,2022-07-11,12:02:27,ASH5864,2125,200,2244,ASH,12:00:00
AAF1F2,2022-07-11,12:02:43,AAL2412,2225,289,,AAL,12:00:00
A46D4F,2022-07-11,12:02:50,UAL2205,30000,486,2537,UAL,12:00:00
AA1A81,2022-07-11,12:03:09,SKW3019,2025,218,3450,SKW,12:00:00
AA80EB,2022-07-11,12:03:14,SKW3100,12375,331,4146,SKW,12:00:00
AA2184,2022-07-11,12:03:23,AAL5,8950,302,,AAL,12:00:00
ABB54F,2022-07-11,12:04:15,NA,6000,,,NA,12:00:00
A33327,2022-07-11,12:04:25,AAL2469,14400,336,2711,AAL,12:00:00
A9961F,2022-07-11,12:04:27,XSR717,7750,277,3452,XSR,12:00:00
A4C79B,2022-07-11,12:04:28,GTI7177,2375,190,2333,GTI,12:00:00
AB06A1,2022-07-11,12:04:45,N8097H,1500,90,,Private,12:00:00
AA6AA1,2022-07-11,12:05:01,NA,7925,271,,NA,12:00:00
AD5720,2022-07-11,12:05:03,ASH5736,11425,266,3511,ASH,12:00:00
A2FE21,2022-07-11,12:05:12,ENY4004,8675,286,526,ENY,12:00:00
AC121A,2022-07-11,12:06:22,UAL1807,2400,200,2230,UAL,12:00:00
AA596C,2022-07-11,12:06:32,SKW4938,12925,301,2533,SKW,12:00:00
AD9EDF,2022-07-11,12:07:24,AAL2078,2325,209,2275,AAL,12:00:00
A7D998,2022-07-11,12:07:50,N6048N,4050,153,,Private,12:00:00
AA1BE0,2022-07-11,12:08:31,AAL1981,2500,185,3063,AAL,12:00:00
AAF002,2022-07-11,12:09:00,NA,10475,296,,NA,12:00:00
A7EEC3,2022-07-11,12:09:42,ENY3973,11975,266,7243,ENY,12:00:00
A4EC6B,2022-07-11,12:10:06,SWA1754,17075,414,3421,SWA,12:00:00
A9F6B9,2022-07-11,12:10:33,NA,6400,219,,NA,12:00:00
A26A0D,2022-07-11,12:11:04,NA,,,,NA,12:00:00
A3E55A,2022-07-11,12:11:09,FFT2703,9425,283,3634,FFT,12:00:00
AB4E94,2022-07-11,12:11:35,AAL119,2300,299,2271,AAL,12:00:00
A04743,2022-07-11,12:12:29,NA,4300,,,NA,12:00:00
A178DE,2022-07-11,12:12:52,AAL2747,8525,287,,AAL,12:00:00
AB7FE6,2022-07-11,12:13:00,AAL61,7675,319,2306,AAL,12:00:00
ABC780,2022-07-11,12:13:12,NA,9200,295,,NA,12:00:00
A9B7B8,2022-07-11,12:14:03,PXT725  ,2000,193,5234,PXT,12:00:00
A83673,2022-07-11,12:14:13,N6281C,1600,90,,Private,12:00:00
A81163,2022-07-11,12:14:32,NKS407,11825,269,2653,NKS,12:00:00
A0CFBD,2022-07-11,12:15:20,NA,8700,274,,NA,12:00:00
A4C0F7,2022-07-11,12:15:40,UAL1104,10100,288,3067,UAL,12:00:00
AA5D60,2022-07-11,12:16:03,AAL1754,12050,269,2645,AAL,12:00:00
A51958,2022-07-11,12:17:38,NA,34000,457,,NA,12:00:00
A0480B,2022-07-11,12:18:22,AAL2603,12050,269,2523,AAL,12:00:00
AA4322,2022-07-11,12:18:23,NA,8325,,,NA,12:00:00
ABF8FF,2022-07-11,12:18:26,SWA2681,37000,468,,SWA,12:00:00
A32718,2022-07-11,12:18:28,DAL1600,33975,464,1132,DAL,12:00:00
AB82E2,2022-07-11,12:18:32,N8405B,1900,96,,Private,12:00:00
ABD932,2022-07-11,12:19:07,NA,10025,,,NA,12:00:00
A2F6B3,2022-07-11,12:19:24,ENY3326,7825,298,6255,ENY,12:00:00
