HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A8F0BD,2022/06/19,05:04:06.205,,37000,470,,NA
A4D99A,2022/06/19,05:04:55.911,UAL572  ,35000,465,,UAL
A3C649,2022/06/19,05:06:07.393,UAL572,35025,461,3236,UAL
AA8882,2022/06/19,05:07:48.881,AAL367,37000,492,,AAL
ADB0B4,2022/06/19,05:08:31.931,AAL367,34975,460,1013,AAL
A05671,2022/06/19,05:11:41.471,AAL1122,37000,472,,AAL
AD8B1D,2022/06/19,05:11:59.210,AAL1122,9650,298,2236,AAL
A5D570,2022/06/19,05:17:26.751,ASA262,35000,459,,ASA
A34209,2022/06/19,05:24:29.044,AAL2812,2425,194,,AAL
AA8469,2022/06/19,05:25:41.912,UAL2379,38575,450,6641,UAL
ADA64D,2022/06/19,05:26:02.050,,7275,275,,NA
A239E0,2022/06/19,05:26:33.756,UAL469,6225,270,514,UAL
A837A3,2022/06/19,05:31:04.951,UAL1206 ,39000,447,,UAL
AA4A9B,2022/06/19,05:37:10.224,,37000,,,NA
A8B56F,2022/06/19,05:39:34.039,,2600,188,,NA
ABD9D9,2022/06/19,05:41:53.416,SWA2863,39000,468,,SWA
A9AF3E,2022/06/19,05:42:56.032,FFT509,2750,164,527,FFT
AB6CB0,2022/06/19,05:44:09.920,SWA1218,36000,459,,SWA
A0BAA1,2022/06/19,05:44:32.214,SWA1218,36000,443,2557,SWA
86E7A2,2022/06/19,05:45:51.314,FFT509,8350,304,527,FFT
A611DB,2022/06/19,05:52:26.628,SWA1218,35975,461,2516,SWA
AB3C0D,2022/06/19,05:53:17.499,UAL2160,8650,452,,UAL
A0B580,2022/06/19,05:54:50.296,UAL2150,37000,123,,UAL
AC047D,2022/06/19,05:56:58.604,UAL2150,36975,464,,UAL
A042D5,2022/06/19,05:58:05.731,UAL2150,37000,466,2626,UAL
