HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
AD8427,2022-07-06,00:00:31,N970FE,4000,184,,Private,00:00:00
A066A3,2022-07-06,00:00:31,DAL1443 ,37000,444,6003,DAL,00:00:00
AD2741,2022-07-06,00:00:31,SIL3967,2325,148,,SIL,00:00:00
A1BEB8,2022-07-06,00:00:31,MDS211,20975,231,706,MDS,00:00:00
A78A52,2022-07-06,00:00:51,AAL1797,6550,244,2220,AAL,00:00:00
A69345,2022-07-06,00:01:55,NA,6275,116,,NA,00:00:00
AE026E,2022-07-06,00:03:02,NA,22000,,,NA,00:00:00
A41447,2022-07-06,00:08:04,FFT2099,36000,466,,FFT,00:00:00
ABE3E6,2022-07-06,00:08:14,SWA2463,37000,446,645,SWA,00:00:00
A9AF32,2022-07-06,00:10:13,FDX1124,4050,298,,FDX,00:00:00
AAD63E,2022-07-06,00:20:41,FDX1166,2700,219,545,FDX,00:00:00
A344C5,2022-07-06,00:23:19,GTX489,7000,183,,GTX,00:00:00
A977B6,2022-07-06,00:31:00,AMF2116,4950,282,,AMF,00:00:00
ACDFB1,2022-07-06,00:32:52,SIL3901,2150,,,SIL,00:00:00
A18665,2022-07-06,00:35:31,FDX1100,3650,213,2315,FDX,00:00:00
AA7A83,2022-07-06,00:35:51,NA,,,,NA,00:00:00
A665AE,2022-07-06,00:40:53,IFL511,39000,437,720,IFL,00:00:00
AB5B66,2022-07-06,00:42:19,SWA1885 ,38000,,,SWA,00:00:00
ACB832,2022-07-06,00:45:37,SIL3989,1475,97,2337,SIL,00:00:00
A8BFE0,2022-07-06,00:47:41,NA,3025,183,,NA,00:00:00
A50E7F,2022-07-06,00:50:48,425DB,5500,122,,NA,00:00:00
A2B223,2022-07-06,00:52:17,FDX1107,2400,133,,FDX,00:00:00
A168AD,2022-07-06,01:07:06,FDX1167,4975,145,2205,FDX,01:00:00
A182AE,2022-07-06,01:07:51,FDX2601,2250,147,2211,FDX,01:00:00
A1AC1A,2022-07-06,01:10:35,OAE545,1525,155,2217,OAE,01:00:00
AA739E,2022-07-06,01:24:49,NA,37000,456,3766,NA,01:00:00
A64C98,2022-07-06,01:25:56,CSI505,1850,136,5254,CSI,01:00:00
ADCCA0,2022-07-06,01:29:50,AAL956,13100,395,7221,AAL,01:00:00
AC4717,2022-07-06,01:35:34,UAL2605,37000,453,3765,UAL,01:00:00
A2DDFA,2022-07-06,01:35:49,N284MR,11000,234,,Private,01:00:00
AAFC60,2022-07-06,01:42:19,BVN8279,1650,69,,BVN,01:00:00
ACB260,2022-07-06,01:43:31,N917TL,1400,167,5140,Private,01:00:00
A9D651,2022-07-06,01:46:09,PKW988,21000,224,745,PKW,01:00:00
A7E930,2022-07-06,02:02:34,NA,5700,275,,NA,02:00:00
A9AF44,2022-07-06,02:20:15,NA,1100,147,,NA,02:00:00
ABE147,2022-07-06,02:26:34,SWA5967,37000,446,1437,SWA,02:00:00
AD763F,2022-07-06,02:26:47,SIL3923,1525,124,,SIL,02:00:00
A64E69,2022-07-06,02:33:32,NA,35000,,,NA,02:00:00
A5A2D9,2022-07-06,02:37:37,UPS1350,3125,193,,UPS,02:00:00
A10BBC,2022-07-06,02:41:05,AAL2091,33000,460,1075,AAL,02:00:00
A0996B,2022-07-06,02:42:58,FDX1157,1575,154,,FDX,02:00:00
A577A3,2022-07-06,02:47:15,NA,3075,195,,NA,02:00:00
A5AA47,2022-07-06,02:52:46,UPS804,2900,188,2265,UPS,02:00:00
A3F436,2022-07-06,03:01:41,FFT2158,35000,464,6701,FFT,03:00:00
A0B35C,2022-07-06,03:02:41,UPS950,3275,197,2273,UPS,03:00:00
A4CFE0,2022-07-06,03:05:02,NA,3175,205,2355,NA,03:00:00
A11AFD,2022-07-06,03:05:52,NA,3425,191,,NA,03:00:00
A0F37E,2022-07-06,03:08:08,UPS860,3350,207,5272,UPS,03:00:00
A53EEF,2022-07-06,03:10:40,UPS562,3175,189,2276,UPS,03:00:00
AC9C0D,2022-07-06,03:11:41,N911TB,1550,104,4622,Private,03:00:00
A4B5DF,2022-07-06,03:11:56,NA,3775,192,2306,NA,03:00:00
A55F00,2022-07-06,03:14:08,NA,3475,186,2323,NA,03:00:00
AB8412,2022-07-06,03:14:23,BVN8285,1550,99,5221,BVN,03:00:00
A3572C,2022-07-06,03:14:49,AAL2534,35000,456,,AAL,03:00:00
A37020,2022-07-06,03:17:08,UPS930,3275,197,2212,UPS,03:00:00
