HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A996C1,2022/06/18,22:15:01.320,,35000,,,NA
ABC4BE,2022/06/18,22:15:01.464,,17850,,,NA
A0C20F,2022/06/18,22:15:01.527,,32000,,,NA
ACB9CF,2022/06/18,22:15:01.684,,,108,,NA
A07177,2022/06/18,22:15:01.761,,9500,267,,NA
A9C2DE,2022/06/18,22:15:02.340,SKW5608,7225,347,,SKW
A07F46,2022/06/18,22:15:05.644,,9350,347,,NA
ACFD29,2022/06/18,22:15:06.977,N717HD,16950,268,3267,Private
A1D1D0,2022/06/18,22:15:18.666,SKW5608,4575,109,3267,SKW
AAEB0E,2022/06/18,22:15:36.049,TRF276,38025,427,,TRF
AC6D7A,2022/06/18,22:15:55.120,TRF276,19725,111,2316,TRF
AD4873,2022/06/18,22:17:23.400,N717HD,11350,106,,Private
A20E38,2022/06/18,22:18:09.824,N717HD,9550,451,,Private
A4CA66,2022/06/18,22:18:34.834,SWA366,9125,102,,SWA
AA2A7F,2022/06/18,22:18:59.849,TRF276,2475,103,5144,TRF
ABB972,2022/06/18,22:19:41.427,TRF276,5925,106,2316,TRF
AC8A66,2022/06/18,22:19:51.836,TRF276,2300,106,5144,TRF
AD8935,2022/06/18,22:20:23.514,AAL575,11750,314,5144,AAL
A24782,2022/06/18,22:20:38.413,TRF276,4450,197,3676,TRF
A8631A,2022/06/18,22:22:01.715,N64CF,4450,458,,Private
A1D873,2022/06/18,22:22:20.990,TRF276,2175,108,2255,TRF
AB1628,2022/06/18,22:23:04.645,UAL1424,4475,195,562,UAL
AB942F,2022/06/18,22:23:54.516,TRF276,11925,106,4131,TRF
A4B989,2022/06/18,22:24:31.742,TRF276,4450,106,4131,TRF
A2107B,2022/06/18,22:25:29.765,,4450,438,,NA
AC71E7,2022/06/18,22:25:38.049,UAL1909,9725,107,565,UAL
ADA64D,2022/06/18,22:26:14.485,AAL1138,2300,198,,AAL
AD0562,2022/06/18,22:26:31.365,TRF276,35975,450,2455,TRF
A651CD,2022/06/18,22:27:27.851,FFT2159,38000,454,6667,FFT
A2DED8,2022/06/18,22:29:44.436,AAL1138,18500,326,570,AAL
A84D62,2022/06/18,22:30:17.262,AAL1138,11425,368,2455,AAL
A376FE,2022/06/18,22:30:32.334,AAL1138,36000,450,2455,AAL
AB5ADE,2022/06/18,22:31:15.064,SWA4829,4975,420,570,SWA
AD574F,2022/06/18,22:34:00.145,,15050,,,NA
AB6FDD,2022/06/18,22:34:00.326,SWA701,2400,414,2335,SWA
A4460E,2022/06/18,22:35:07.960,AAL1138,29650,454,,AAL
A2B8C5,2022/06/18,22:35:15.395,AAL1138,33000,408,2335,AAL
AD8B20,2022/06/18,22:37:00.969,AAL2028,32000,455,2750,AAL
A6CFFC,2022/06/18,22:38:22.767,AAL2028,2550,457,2307,AAL
AD15CF,2022/06/18,22:40:22.616,AAL1916,2300,445,2205,AAL
ABFD39,2022/06/18,22:40:33.957,UAL1180,14775,265,,UAL
A5B59D,2022/06/18,22:40:41.896,,16075,462,,NA
A96F07,2022/06/18,22:40:45.731,SKW3115 ,2225,308,6207,SKW
A0B550,2022/06/18,22:41:06.853,SWA4536,2425,170,6207,SWA
A3CCB7,2022/06/18,22:41:41.995,SWA4536,38000,337,,SWA
ACDCEC,2022/06/18,22:42:02.491,SWA4536,19275,405,2531,SWA
ABADC0,2022/06/18,22:42:38.606,,4150,,,NA
A9BC38,2022/06/18,22:42:39.065,SWA1907,36000,107,2531,SWA
ACB950,2022/06/18,22:43:05.357,SWA4536,4400,419,2531,SWA
AB437A,2022/06/18,22:43:27.517,,22525,460,,NA
AD2833,2022/06/18,22:43:27.761,NKS3163,2300,421,2217,NKS
AC7720,2022/06/18,22:44:36.338,AAL1446,9425,198,5113,AAL
A1AC11,2022/06/18,22:46:09.939,ASH5831,7150,441,2531,ASH
AD945A,2022/06/18,22:47:11.123,ASH5831,36000,461,552,ASH
A1CA5F,2022/06/18,22:47:20.727,SWA4536,2775,353,,SWA
AA1F97,2022/06/18,22:47:36.094,ASH5831,13200,352,2277,ASH
A05776,2022/06/18,22:48:16.435,ASH5831,33000,326,,ASH
AA6ED1,2022/06/18,22:48:26.019,ASH5831,14875,358,6201,ASH
A2DA59,2022/06/18,22:49:16.649,SWA4536,2200,461,2376,SWA
AC6F31,2022/06/18,22:49:20.113,FFT759,13150,202,,FFT
A1A7DF,2022/06/18,22:49:28.125,ASH5831,2450,449,,ASH
AB329E,2022/06/18,22:49:43.168,AAL2045,33725,276,5113,AAL
A7EEC3,2022/06/18,22:49:58.744,N20566,2850,118,3235,Private
AC76B6,2022/06/18,22:50:07.261,ASH5771,3175,118,5113,ASH
ABD59A,2022/06/18,22:50:20.765,N20566,35000,117,411,Private
A1F4CD,2022/06/18,22:51:06.332,ASH5831,16975,197,501,ASH
