HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A2F092,2022/06/20,11:00:16.343,,11700,,,NA
A9DF25,2022/06/20,11:00:16.374,,1900,,,NA
AB2E55,2022/06/20,11:00:16.447,,1200,,,NA
A35AAE,2022/06/20,11:00:16.455,,,386,,NA
A564AB,2022/06/20,11:00:16.521,,32975,456,,NA
ACB132,2022/06/20,11:00:16.543,,23625,355,,NA
A2B2E1,2022/06/20,11:00:16.947,,33000,405,,NA
A39AB4,2022/06/20,11:00:17.451,,11725,387,,NA
A3E56E,2022/06/20,11:00:17.613,AAL529,32975,202,,AAL
A138B8,2022/06/20,11:00:18.018,,12825,202,,NA
ACAD7B,2022/06/20,11:00:18.046,,18125,387,7073,NA
A37D8D,2022/06/20,11:00:19.961,N350GL,34000,387,,Private
A4EFE4,2022/06/20,11:00:20.604,ASH5850,32975,456,,ASH
ADBB39,2022/06/20,11:00:21.834,AAL2941,14650,387,,AAL
AD2FD0,2022/06/20,11:00:22.332,,11850,314,,NA
A87196,2022/06/20,11:00:22.540,AAL529,9525,471,,AAL
AAEF60,2022/06/20,11:00:22.834,,21075,387,,NA
AC9EC4,2022/06/20,11:00:22.925,,36675,,,NA
A9CB83,2022/06/20,11:00:23.040,,11600,278,,NA
A93393,2022/06/20,11:00:23.905,,11900,279,,NA
ACD64B,2022/06/20,11:00:24.750,,9625,388,,NA
A2B3A2,2022/06/20,11:00:30.010,SKW3150,37975,320,7073,SKW
A9CCA5,2022/06/20,11:00:32.710,EJA692,9275,203,5173,EJA
A384AB,2022/06/20,11:00:38.943,N350GL,17025,203,7073,Private
ADA64D,2022/06/20,11:00:42.813,EJA692,7600,393,,EJA
AB6101,2022/06/20,11:00:47.002,NKS470,9175,318,6264,NKS
AD159B,2022/06/20,11:01:05.904,ENY3872,12200,211,,ENY
A390E3,2022/06/20,11:01:09.901,N350GL,17550,427,,Private
AD4AFE,2022/06/20,11:01:12.650,AAL529,8800,398,,AAL
AB4AF1,2022/06/20,11:01:17.074,N350GL,5075,376,3065,Private
ACDCEC,2022/06/20,11:01:27.087,ENY3872,10000,401,3065,ENY
AC9784,2022/06/20,11:01:32.468,NKS470,14300,379,1554,NKS
A1E3B4,2022/06/20,11:01:42.833,AAL529,10350,89,3065,AAL
AAF914,2022/06/20,11:01:52.371,SKW3088,9500,406,,SKW
AD4844,2022/06/20,11:01:53.159,N910JS,11825,344,1554,Private
AB64B8,2022/06/20,11:01:59.036,ENY3693,10650,337,3072,ENY
A1C997,2022/06/20,11:02:06.987,N806KM,8775,257,5113,Private
A0541B,2022/06/20,11:02:56.661,AAL1844,2225,269,622,AAL
A203A9,2022/06/20,11:03:18.554,EJA692,7850,399,564,EJA
A0E431,2022/06/20,11:03:31.506,AAL1963,9575,270,,AAL
AC769B,2022/06/20,11:03:36.058,N910JS,2225,374,6272,Private
AC407D,2022/06/20,11:03:44.740,AAL2328,9875,340,2053,AAL
A8B8B9,2022/06/20,11:04:13.003,EJA692,2125,306,6272,EJA
AC9E9F,2022/06/20,11:04:39.734,,10475,273,,NA
A8754D,2022/06/20,11:04:40.929,AAL529,13575,368,5143,AAL
A6FB32,2022/06/20,11:05:05.462,AAL2328,17025,457,6272,AAL
A992CF,2022/06/20,11:05:40.761,N81981,16025,390,5143,Private
A51F0F,2022/06/20,11:06:00.316,AAL2328,18500,394,,AAL
A1BABB,2022/06/20,11:06:04.960,ASH5838,19075,395,5143,ASH
AB178F,2022/06/20,11:06:20.711,ASH5838,14275,407,2301,ASH
A36241,2022/06/20,11:06:42.819,AAL1208,18275,323,2301,AAL
ACBF63,2022/06/20,11:06:54.722,AAL1208,15550,405,5246,AAL
A148CE,2022/06/20,11:07:05.646,AAL1208,1400,408,6220,AAL
A44585,2022/06/20,11:07:11.560,AAL1208,9175,265,5246,AAL
ADB656,2022/06/20,11:07:15.525,AAL1208,9125,358,5246,AAL
A6E89F,2022/06/20,11:07:24.834,ENY3830,16575,412,6212,ENY
AB1496,2022/06/20,11:07:43.220,N182HE,2350,120,2360,Private
A07B3E,2022/06/20,11:07:55.745,AAL1208,2600,120,,AAL
AC828F,2022/06/20,11:08:00.736,AAL1208,2400,118,,AAL
