HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
A1C2B3,2022/06/20,19:00:09.214,,38000,,,NA
A66346,2022/06/20,19:00:09.222,,10500,,,NA
A300A9,2022/06/20,19:00:09.227,,24925,490,,NA
A466FC,2022/06/20,19:00:09.280,,18175,,,NA
A8A319,2022/06/20,19:00:09.409,,11950,,,NA
A7F40F,2022/06/20,19:00:09.495,,11950,,,NA
AB82E2,2022/06/20,19:00:09.690,,1500,,,NA
A44544,2022/06/20,19:00:09.750,FFT505,9450,486,,FFT
AC76B6,2022/06/20,19:00:11.340,AAL2554,38000,96,,AAL
A9E8F7,2022/06/20,19:00:12.305,FFT505,13075,490,2617,FFT
ADDDD5,2022/06/20,19:00:16.707,,10525,436,,NA
AB5C26,2022/06/20,19:00:17.983,SKW3197,4800,274,6237,SKW
A203A9,2022/06/20,19:00:20.267,,10675,490,,NA
AD7ECE,2022/06/20,19:00:20.650,FFT505,9100,275,2617,FFT
AC75EE,2022/06/20,19:00:26.754,SKW3197,7000,438,1634,SKW
A6E89F,2022/06/20,19:00:33.262,AAL2002,10825,280,2617,AAL
A1BABB,2022/06/20,19:00:49.342,AAL2554,11075,438,3671,AAL
A9CB83,2022/06/20,19:01:01.356,,38000,,,NA
A3B110,2022/06/20,19:01:01.652,AAL1966,10800,279,,AAL
A733E6,2022/06/20,19:01:08.316,AAL1356,11350,368,3447,AAL
A973E0,2022/06/20,19:01:15.669,UAL2206,6175,292,3447,UAL
AC033E,2022/06/20,19:01:23.456,AAL1966,35000,293,,AAL
AA10BA,2022/06/20,19:01:24.059,ENY3725,10775,303,1026,ENY
A41078,2022/06/20,19:01:29.461,SKW3170,7450,276,1026,SKW
A8FD2C,2022/06/20,19:01:47.659,,,336,,NA
A7F7A0,2022/06/20,19:01:47.670,AAL2554,4050,387,2411,AAL
AD159B,2022/06/20,19:01:52.307,UAL2206,9875,287,1026,UAL
AC8CE5,2022/06/20,19:02:17.408,AAL2212,9025,378,2411,AAL
AA797D,2022/06/20,19:02:39.921,ENY3870,8950,262,2411,ENY
AC6F31,2022/06/20,19:02:47.620,,2425,371,2372,NA
A2C1B6,2022/06/20,19:02:51.158,SKW3182,11950,199,5160,SKW
A238A6,2022/06/20,19:03:22.075,ENY3725,35000,271,5123,ENY
ACDBEE,2022/06/20,19:03:41.669,,2425,277,,NA
A062CC,2022/06/20,19:03:41.954,AAL2496,5900,270,3607,AAL
A1DD6C,2022/06/20,19:04:04.947,ENY3725,1500,270,5123,ENY
A77F2D,2022/06/20,19:04:34.557,,14800,412,6203,NA
A98515,2022/06/20,19:04:43.093,,2575,239,,NA
A1A5CF,2022/06/20,19:04:45.642,N124CM,7550,304,,Private
A742C2,2022/06/20,19:04:54.358,SKW3134,2325,185,,SKW
A8050D,2022/06/20,19:05:20.107,ENY3870,11875,285,5145,ENY
ACF946,2022/06/20,19:05:49.344,ENY3870,8900,266,5145,ENY
AD2736,2022/06/20,19:06:11.459,N124CM,2200,260,5145,Private
A8D2A8,2022/06/20,19:06:30.220,N124CM,7300,468,,Private
A71B43,2022/06/20,19:06:35.707,N124CM,35000,281,7317,Private
AD4925,2022/06/20,19:06:57.771,,9050,287,,NA
ACE81D,2022/06/20,19:07:04.216,N124CM,2550,258,5254,Private
A2F092,2022/06/20,19:07:32.427,N124CM,9000,262,5254,Private
A008C9,2022/06/20,19:07:46.064,ENY3912,10600,276,2261,ENY
AAC850,2022/06/20,19:08:13.288,N124CM,29125,270,5254,Private
A1AFC8,2022/06/20,19:08:25.865,ENY3514,45000,496,,ENY
AB2372,2022/06/20,19:08:47.444,ENY3514,1500,291,1316,ENY
AD247C,2022/06/20,19:09:08.897,ENY3514,11675,310,1316,ENY
A07F1B,2022/06/20,19:09:15.439,ENY3514,3425,311,2360,ENY
AA2701,2022/06/20,19:10:03.133,AAL1497 ,7100,323,,AAL
A94B2B,2022/06/20,19:10:06.381,ASH5775,34000,363,2360,ASH
A243CB,2022/06/20,19:10:09.000,AAL2235,12025,363,3425,AAL
A948A2,2022/06/20,19:10:30.123,,12900,327,,NA
ADB656,2022/06/20,19:10:30.899,ASH5775,12925,280,5131,ASH
A9FB4E,2022/06/20,19:11:18.006,ASH5775,9825,362,,ASH
AACFE9,2022/06/20,19:11:21.400,DAL2548,36025,340,7457,DAL
AD3997,2022/06/20,19:11:46.707,ASH5775,2300,281,,ASH
AD2833,2022/06/20,19:11:57.628,AAL2235,8400,213,6256,AAL
A80287,2022/06/20,19:12:17.213,ASH5775,10500,345,5131,ASH
C00FAB,2022/06/20,19:12:25.585,JZA978,16925,346,,JZA
AC0094,2022/06/20,19:12:41.121,ASH5684,10250,282,,ASH
AB7270,2022/06/20,19:12:47.926,ASH5775,2425,352,2566,ASH
A53B69,2022/06/20,19:12:59.888,,11700,303,2566,NA
AD1C11,2022/06/20,19:13:02.626,NKS669,2650,180,2566,NKS
AC6335,2022/06/20,19:13:16.932,NKS669,2975,224,2566,NKS
A86671,2022/06/20,19:13:57.048,,2150,276,,NA
ADBB39,2022/06/20,19:14:02.319,ASH5775,10400,290,2230,ASH
AC407D,2022/06/20,19:14:04.604,NKS202,2225,368,2230,NKS
A4AF9A,2022/06/20,19:14:07.566,AAL1205,10250,91,,AAL
ACEA6A,2022/06/20,19:14:10.101,AAL1205,2325,272,2230,AAL
ABD59A,2022/06/20,19:14:39.578,,37000,269,,NA
A7EEBC,2022/06/20,19:14:41.542,N4004W,11050,90,,Private
A3D767,2022/06/20,19:14:46.372,N4004W,11150,97,,Private
A944B9,2022/06/20,19:14:55.907,N898BR,2400,297,2011,Private
AD2FD0,2022/06/20,19:15:04.011,5861,10000,225,1200
ACB468,2022/06/20,19:15:17.696,N4004W,11975,309,1200,Private
ABDEEC,2022/06/20,19:15:30.632,AAL1107,10350,321,2011,AAL
A287AB,2022/06/20,19:15:49.947,N61ZZ,34975,233,,Private
A5031A,2022/06/20,19:15:52.537,ATN3332,2550,233,,ATN
A83673,2022/06/20,19:15:55.952,SWA2295,8850,236,5154,SWA
A138B8,2022/06/20,19:16:27.261,ATN3332,11875,224,5154,ATN
AA3839,2022/06/20,19:16:45.619,SWA2295,10125,374,,SWA
ABE4DB,2022/06/20,19:16:47.088,ENY4103,4675,354,5154,ENY
AA763F,2022/06/20,19:16:50.948,AAL2583,4775,291,6256,AAL
ACC76B,2022/06/20,19:17:11.557,SWA2295,13550,222,6217,SWA
AC72E4,2022/06/20,19:17:19.633,N61ZZ,2475,286,6217,Private
A00B84,2022/06/20,19:17:26.927,AAL2583,2600,138,7477,AAL
AC5920,2022/06/20,19:17:54.566,N898BR,10100,224,7427,Private
A1E9AC,2022/06/20,19:18:28.657,AAL1430,10200,193,3442,AAL
A7668A,2022/06/20,19:18:53.965,AAL364,8625,330,5711,AAL
AC2A33,2022/06/20,19:19:05.307,AAL364,15100,189,5711,AAL
A26FC9,2022/06/20,19:19:37.614,AAL1430,38000,412,,AAL
A575E0,2022/06/20,19:19:43.283,,2475,194,3442,NA
AD99FC,2022/06/20,19:19:45.193,AAL364,8950,373,6247,AAL
A8699A,2022/06/20,19:20:26.089,,7250,477,,NA
A69549,2022/06/20,19:20:26.801,N61ZZ,2550,328,2346,Private
A0E7F4,2022/06/20,19:20:46.856,AAL1555,2650,475,2346,AAL
A48356,2022/06/20,19:21:03.057,N61ZZ,8750,104,757,Private
A70C67,2022/06/20,19:21:19.095,AAL2079,2375,470,2245,AAL
A575F4,2022/06/20,19:22:02.602,N4004W,17000,65,,Private
A35AAE,2022/06/20,19:22:16.251,AAL1430,17475,391,3623,AAL
AB2C72,2022/06/20,19:22:53.804,ENY3831,18525,288,3655,ENY
A93D63,2022/06/20,19:22:55.113,AAL1430,10925,456,,AAL
ADAC5D,2022/06/20,19:23:00.028,SCX738,18675,286,,SCX
AA55B5,2022/06/20,19:23:03.410,AAL1241,11325,192,,AAL
A93E7F,2022/06/20,19:23:07.835,AAL810,11125,353,,AAL
A0AD1B,2022/06/20,19:23:15.442,SKW3267,36000,408,3655,SKW
A6A1B4,2022/06/20,19:23:19.772,AAL810,2075,409,2343,AAL
A1226E,2022/06/20,19:23:45.032,ENY3831,13875,360,4056,ENY
A1C997,2022/06/20,19:23:52.241,AAL1241,16400,360,1200,AAL
A79D78,2022/06/20,19:24:01.694,,1375,236,,NA
ACBEB0,2022/06/20,19:24:02.702,SCX3062,2350,397,4056,SCX
A8FE5D,2022/06/20,19:24:31.888,N4004W,13875,286,,Private
AB3D39,2022/06/20,19:24:34.615,ENY3831,13950,283,6264,ENY
A71EFA,2022/06/20,19:24:50.189,AAL1241,8750,454,2333,AAL
A187BA,2022/06/20,19:24:59.662,ENY3831,5775,373,2333,ENY
A94B2E,2022/06/20,19:25:35.761,AAL2635,13375,404,3712,AAL
ACB658,2022/06/20,19:25:56.791,,9100,279,,NA
AB8FEE,2022/06/20,19:25:57.439,,,,,NA
AD44BC,2022/06/20,19:25:57.444,SCX3062,15050,275,1200,SCX
0D0B34,2022/06/20,19:26:15.653,N4004W,10150,66,2245,Private
A1DC2A,2022/06/20,19:26:45.155,,11750,327,,NA
A24EC1,2022/06/20,19:26:48.606,SCX3062,11250,312,1524,SCX
AB485E,2022/06/20,19:27:44.388,SKW3267,9075,316,,SKW
A25278,2022/06/20,19:27:57.068,ASH5759,17525,196,6202,ASH
A9E93B,2022/06/20,19:28:35.671,AAL2861,2275,97,7235,AAL
AD2BEA,2022/06/20,19:28:45.806,AAL2709,9225,280,7235,AAL
AB2ADD,2022/06/20,19:28:53.055,,9625,,,NA
ACBF63,2022/06/20,19:28:53.241,AAL2375,2300,114,3645,AAL
A1EAF4,2022/06/20,19:29:04.693,N4004W,4450,301,2427,Private
A58DC2,2022/06/20,19:29:35.983,SKW3267,31000,474,2427,SKW
A031BD,2022/06/20,19:29:42.548,,2225,111,2523,NA
A6FB32,2022/06/20,19:29:45.720,AAL555  ,13825,475,3473,AAL
