HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline,NearestHour
A16BF6,2022-07-06,04:00:03,AMF1792,8625,181,,AMF,04:00:00
AD8427,2022-07-06,04:00:04,BVN8281,4050,151,,BVN,04:00:00
AD76A8,2022-07-06,04:00:04,FDX1168,5075,260,537,FDX,04:00:00
AAFC71,2022-07-06,04:00:04,CFS8284,5775,183,5147,CFS,04:00:00
A3C192,2022-07-06,04:00:08,FFT2098,35000,461,1006,FFT,04:00:00
A3999E,2022-07-06,04:04:47,ATN6738,1375,156,2275,ATN,04:00:00
A8BFE0,2022-07-06,04:13:02,FDX1159,2300,170,2344,FDX,04:00:00
A47916,2022-07-06,04:14:03,AMF2150,2800,143,556,AMF,04:00:00
A7E930,2022-07-06,04:18:47,FDX5283,2350,194,531,FDX,04:00:00
A48234,2022-07-06,04:23:11,AMF1722,3150,168,5252,AMF,04:00:00
A395D5,2022-07-06,04:26:09,AMF1746,3825,167,5163,AMF,04:00:00
AC7AE4,2022-07-06,04:29:09,CFS8291,2125,146,,CFS,04:00:00
ADCCA6,2022-07-06,04:32:41,AAL819,11050,304,1352,AAL,04:00:00
A4DF56,2022-07-06,04:45:40,ASA315,15650,350,575,ASA,04:00:00
AC791D,2022-07-06,04:49:20,AAL1122,12050,268,2234,AAL,04:00:00
A64C98,2022-07-06,04:51:05,CSI505  ,13300,263,5240,CSI,04:00:00
AD0E23,2022-07-06,04:51:58,N940LA,2450,141,,Private,04:00:00
ACB260,2022-07-06,04:57:01,N917TL,11025,257,,Private,04:00:00
AAA267,2022-07-06,05:00:19,UAL1206,9025,278,,UAL,05:00:00
A51B1A,2022-07-06,05:01:14,UAL2150,34950,462,2617,UAL,05:00:00
A494E9,2022-07-06,05:07:35,UAL2075,33000,460,3570,UAL,05:00:00
A37FA1,2022-07-06,05:13:27,UAL2379,35000,464,3562,UAL,05:00:00
A0B5C5,2022-07-06,05:15:13,FDX1471,3400,211,2227,FDX,05:00:00
ACE5BC,2022-07-06,05:18:34,NA,2625,185,2251,NA,05:00:00
A0B97C,2022-07-06,05:21:13,FDX1499,36000,477,,FDX,05:00:00
AD4CF2,2022-07-06,05:25:56,SWA2049,35025,454,2272,SWA,05:00:00
ABF17F,2022-07-06,05:26:52,AAL2812,2625,201,,AAL,05:00:00
A4491C,2022-07-06,05:27:44,UAL1589,35000,463,3471,UAL,05:00:00
A98F2D,2022-07-06,05:28:54,FFT509,2775,165,2301,FFT,05:00:00
A0EC20,2022-07-06,05:28:55,NA,36025,478,,NA,05:00:00
ACF0D8,2022-07-06,05:30:03,ASA262  ,35000,461,3575,ASA,05:00:00
A192DD,2022-07-06,05:32:07,N200JT,12000,343,,Private,05:00:00
AA9071,2022-07-06,05:33:05,CHR10,19050,384,560,CHR,05:00:00
A03BC0,2022-07-06,05:36:32,EMD29,5750,153,5247,EMD,05:00:00
A91AB7,2022-07-06,05:38:26,NA,2850,185,525,NA,05:00:00
A5713D,2022-07-06,05:38:33,N45RB,2900,217,,Private,05:00:00
ACCE3F,2022-07-06,05:39:50,AAL1552,2450,208,2352,AAL,05:00:00
AC9C0D,2022-07-06,05:41:36,N911TB,2550,113,4622,Private,05:00:00
ABF3B8,2022-07-06,05:46:11,SWA1218,36000,469,2556,SWA,05:00:00
AC0B7F,2022-07-06,05:47:45,UAL2160,36000,462,2526,UAL,05:00:00
A41B89,2022-07-06,05:47:53,NA,2500,176,,NA,05:00:00
AB6EA5,2022-07-06,05:49:43,AAL6    ,7875,295,,AAL,05:00:00
71C251,2022-07-06,05:50:18,KAL277,2725,161,2266,KAL,05:00:00
A36A13,2022-07-06,05:57:02,DAL2536,2300,196,2327,DAL,05:00:00
AAA26A,2022-07-06,06:00:38,SWA1598,38000,448,1147,SWA,06:00:00
A80CB8,2022-07-06,06:01:07,NA,2725,,,NA,06:00:00
86E7A2,2022-07-06,06:02:07,NA,7100,284,,NA,06:00:00
A3E658,2022-07-06,06:02:43,AAL367,35000,,,AAL,06:00:00
ACB169,2022-07-06,06:04:04,N917HP,2550,194,2206,Private,06:00:00
AB7FE6,2022-07-06,06:04:11,NA,11300,271,,NA,06:00:00
AB5B66,2022-07-06,06:04:17,SWA2212,37000,471,2465,SWA,06:00:00
ABE3E6,2022-07-06,06:04:42,SWA1308,36000,466,2404,SWA,06:00:00
A7FB19,2022-07-06,06:06:51,NKS343,2325,188,,NKS,06:00:00
AA030B,2022-07-06,06:10:16,SWA2863,39000,470,2426,SWA,06:00:00
A1AD45,2022-07-06,06:11:27,PWA207,4825,216,5271,PWA,06:00:00
A58DE0,2022-07-06,06:12:09,UAL557,2950,185,2303,UAL,06:00:00
AA6D10,2022-07-06,06:12:28,N771DG,26750,385,2330,Private,06:00:00
A9B7C4,2022-07-06,06:13:05,SWA770,11075,362,,SWA,06:00:00
AAA247,2022-07-06,06:13:18,SWA2888,9625,291,2350,SWA,06:00:00
AAF1F2,2022-07-06,06:13:25,AAL1563,2400,197,,AAL,06:00:00
A3B111,2022-07-06,06:15:01,DAL732,2400,176,546,DAL,06:00:00
A9AF44,2022-07-06,06:19:23,NA,4750,,,NA,06:00:00
AB1D28,2022-07-06,06:21:35,AAL2563,14350,337,2510,AAL,06:00:00
ABAAFE,2022-07-06,06:22:00,NA,11550,,,NA,06:00:00
AB5BF0,2022-07-06,06:25:19,SWA734,5650,288,513,SWA,06:00:00
AB17E1,2022-07-06,06:25:36,N8137U,3300,60,,Private,06:00:00
A93997,2022-07-06,06:26:36,NA,,236,,NA,06:00:00
ABC035,2022-07-06,06:27:46,SWA1849,13300,380,2214,SWA,06:00:00
A1C7B0,2022-07-06,06:27:52,N2135B,1900,57,1200,Private,06:00:00
A8CF70,2022-07-06,06:28:01,NA,2425,176,,NA,06:00:00
ABD994,2022-07-06,06:28:09,SWA756,9700,,,SWA,06:00:00
A2229C,2022-07-06,06:29:37,N237BB,2350,189,2364,Private,06:00:00
AD1215,2022-07-06,06:29:42,NKS869,2550,180,2253,NKS,06:00:00
AC9EE9,2022-07-06,06:30:14,NA,2000,104,,NA,06:00:00
