HexCode,Date,Time,FlightNumber,Alt,GroundSpeed,Squawk,Airline
ACFBAF,2022-06-28,08:00:13,N9358C,2600,93,1200,Private
A1FB1A,2022-06-28,08:00:13,NA,38000,418,,NA
AB3C15,2022-06-28,08:00:13,AAL1924,10325,260,3206,AAL
AB128D,2022-06-28,08:00:13,UAL2371,12825,373,513,UAL
86E75E,2022-06-28,08:00:13,JAL6713,8500,279,507,JAL
A558B6,2022-06-28,08:00:13,N4434R,3650,90,,Private
A0FEC5,2022-06-28,08:00:13,FFL395,1425,129,,FFL
0D067E,2022-06-28,08:00:15,00000000,31975,449,,NA
A9F461,2022-06-28,08:00:15,AAL809,15350,337,3271,AAL
AC96C1,2022-06-28,08:00:15,N910AX,3525,139,566,Private
A06F4B,2022-06-28,08:00:24,N127SH,1075,99,,Private
A4634B,2022-06-28,08:00:25,NA,41250,321,,NA
AC7AE4,2022-06-28,08:00:26,NA,2775,214,,NA
AB2F6A,2022-06-28,08:00:31,N,8300,111,,Private
A506D1,2022-06-28,08:01:05,NA,,,,NA
A58501,2022-06-28,08:01:20,NA,40000,448,,NA
A2FB01,2022-06-28,08:01:57,UPS2751,9800,293,,UPS
ABE65A,2022-06-28,08:01:57,AAL1034,16675,352,4216,AAL
A0C92C,2022-06-28,08:02:06,ALLEN415,1050,108,,ALLEN
AD99F9,2022-06-28,08:02:08,ASA263,35975,434,2767,ASA
AD4404,2022-06-28,08:04:09,NA,,445,,NA
A0D319,2022-06-28,08:04:15,NA,3300,,,NA
AB1628,2022-06-28,08:05:44,SCX503,1850,211,6261,SCX
A1C7B0,2022-06-28,08:05:47,N2135B,1800,97,,Private
A1A4EA,2022-06-28,08:06:07,N205DJ,7625,248,6276,Private
A06B0B,2022-06-28,08:06:32,NA,2375,,,NA
A80113,2022-06-28,08:06:34,N6148J,1875,85,,Private
A64A75,2022-06-28,08:07:14,NA,12275,271,,NA
A797EA,2022-06-28,08:07:42,LXJ589,45000,423,,LXJ
AD7BDF,2022-06-28,08:08:04,SWA1636,13325,374,2373,SWA
A3016E,2022-06-28,08:08:36,N293JG,1100,181,2362,Private
A376EC,2022-06-28,08:08:47,DAL2654,2075,208,6213,DAL
A9F818,2022-06-28,08:08:57,AAL579,16025,336,1754,AAL
AC70AE,2022-06-28,08:10:06,NA,41000,437,,NA
A82DB3,2022-06-28,08:10:35,N626N,4725,205,767,Private
A7CC2C,2022-06-28,08:11:31,NKS1127,36000,422,3614,NKS
A3C900,2022-06-28,08:11:38,FFT2133,2100,199,6205,FFT
ABF29F,2022-06-28,08:11:41,NA,8450,283,,NA
A19E61,2022-06-28,08:12:33,ENY3687,14600,340,2666,ENY
AC79A3,2022-06-28,08:13:00,AAL1017,15125,338,2642,AAL
AAC118,2022-06-28,08:14:11,NA,9575,289,,NA
AC769B,2022-06-28,08:14:20,AAL1750,11550,266,6175,AAL
A4E4CC,2022-06-28,08:14:29,UPS2711,3250,216,3653,UPS
AB0398,2022-06-28,08:14:57,N809DA,2175,190,527,Private
A0C2D1,2022-06-28,08:15:08,N1480S,3250,121,5223,Private
A0DD44,2022-06-28,08:15:13,FDX3110,3775,254,,FDX
AD9003,2022-06-28,08:15:14,AAL1066,16050,360,2657,AAL
A3B414,2022-06-28,08:16:08,FFT758,37000,458,1445,FFT
A070D7,2022-06-28,08:16:14,UAL1442,11600,267,2431,UAL
ABD155,2022-06-28,08:16:21,SWA2804,7950,267,,SWA
AAF482,2022-06-28,08:16:29,ALLEN205,1325,112,5160,ALLEN
A60F92,2022-06-28,08:16:38,NA,2875,,,NA
AD01AB,2022-06-28,08:17:09,NA,10700,323,,NA
A96FA6,2022-06-28,08:17:18,N707MD,1200,85,,Private
A0DAE2,2022-06-28,08:17:28,AAL2612 ,8875,294,,AAL
A34B5B,2022-06-28,08:17:32,N311JL  ,5475,130,,Private
A0CE68,2022-06-28,08:17:32,FDX1067,11375,262,3310,FDX
A8063E,2022-06-28,08:17:49,NKS483,36000,428,2773,NKS
A116D3,2022-06-28,08:17:52,TASI317,1325,145,,TASI
A771AF,2022-06-28,08:17:59,AAL2627,2050,202,6210,AAL
ACA6C0,2022-06-28,08:18:00,AAL2335,15500,319,703,AAL
A38685,2022-06-28,08:18:52,N326VR,2750,78,,Private
AA7E51,2022-06-28,08:19:41,NA,38000,418,,NA
AA234A,2022-06-28,08:19:48,AAL286R,15475,314,2331,AAL
